Cultivar,Block,Plant,Mat ID,Plant cycle,Date planted,Date shooting,Date harvest,Pseudostem height (cm) (shooting),Pseudostem girth (cm) (shooting),Height of following sucker (cm) (shooting),Bunch weight (kg),Number of hands,Number of fruits in bunch,Weight of fruit (g),Number of functional leaves (shooting),Number of functional leaves (harvest),Disease development time (days),Average youngest leaf spotted (between weeks 17 to 21),Data for YLS are averaged per replication (per block)
BITA2,B,5,BITA2B5,ratoon,NA,NA,NA,480,100.5,NA,19.8,9,NA,2.177777778,9,8,NA,NA,
BITA2,B,6,BITA2B6,ratoon,NA,NA,NA,480,100.5,NA,19.8,9,NA,2.177777778,9,8,NA,NA,
BITA2,B,7,BITA2B7,ratoon,NA,NA,NA,480,100.5,NA,19.8,9,NA,2.177777778,9,8,NA,NA,
BITA2,B,8,BITA2B8,ratoon,NA,NA,NA,480,100.5,NA,19.8,9,NA,2.177777778,9,8,NA,NA,
BITA2,B,9,BITA2B9,ratoon,NA,NA,NA,480,100.5,NA,19.8,9,NA,2.177777778,9,8,NA,NA,
BITA2,B,10,BITA2B10,ratoon,NA,NA,NA,480,100.5,NA,19.8,9,NA,2.177777778,9,8,NA,NA,
BITA2,C,1,BITA2C1,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,C,2,BITA2C2,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,C,3,BITA2C3,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,C,4,BITA2C4,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,C,5,BITA2C5,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,C,6,BITA2C6,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,C,7,BITA2C7,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,C,8,BITA2C8,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,C,9,BITA2C9,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,C,10,BITA2C10,ratoon,NA,NA,NA,500,108,NA,NA,NA,NA,NA,9,NA,NA,NA,
BITA2,D,1,BITA2D1,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
BITA2,D,2,BITA2D2,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
BITA2,D,3,BITA2D3,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
BITA2,D,4,BITA2D4,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
BITA2,D,5,BITA2D5,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
BITA2,D,6,BITA2D6,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
BITA2,D,7,BITA2D7,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
BITA2,D,8,BITA2D8,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
BITA2,D,9,BITA2D9,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
BITA2,D,10,BITA2D10,ratoon,NA,NA,NA,620,132,NA,24.2,11,NA,1.890909091,10,4.5,NA,NA,
CRBP39,A,1,CRPB39A1,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,A,2,CRPB39A2,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,A,3,CRPB39A3,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,A,4,CRPB39A4,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,A,5,CRPB39A5,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,A,6,CRPB39A6,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,A,7,CRPB39A7,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,A,8,CRPB39A8,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,A,9,CRPB39A9,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,A,10,CRPB39A10,ratoon,NA,NA,NA,501,98,NA,25.9,9,NA,4.75,10,NA,NA,NA,
CRBP39,B,1,CRPB39B1,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,B,2,CRPB39B2,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,B,3,CRPB39B3,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,B,4,CRPB39B4,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,B,5,CRPB39B5,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,B,6,CRPB39B6,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,B,7,CRPB39B7,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,B,8,CRPB39B8,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,B,9,CRPB39B9,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,B,10,CRPB39B10,ratoon,NA,NA,NA,502,99,NA,25,8,NA,7,10,NA,NA,NA,
CRBP39,C,1,CRPB39C1,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,C,2,CRPB39C2,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,C,3,CRPB39C3,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,C,4,CRPB39C4,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,C,5,CRPB39C5,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,C,6,CRPB39C6,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,C,7,CRPB39C7,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,C,8,CRPB39C8,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,C,9,CRPB39C9,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,C,10,CRPB39C10,ratoon,NA,NA,NA,501,98,NA,35.5,9,NA,6,10,NA,NA,NA,
CRBP39,D,1,CRPB39D1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRBP39,D,2,CRPB39D2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRBP39,D,3,CRPB39D3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRBP39,D,4,CRPB39D4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRBP39,D,5,CRPB39D5,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRBP39,D,6,CRPB39D6,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRBP39,D,7,CRPB39D7,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRBP39,D,8,CRPB39D8,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRBP39,D,9,CRPB39D9,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
CRBP39,D,10,CRPB39D10,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
EcuadorDwarf,A,1,EcuadorDwarfA1,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,A,2,EcuadorDwarfA2,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,A,3,EcuadorDwarfA3,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,A,4,EcuadorDwarfA4,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,A,5,EcuadorDwarfA5,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,A,6,EcuadorDwarfA6,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,A,7,EcuadorDwarfA7,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,A,8,EcuadorDwarfA8,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,A,9,EcuadorDwarfA9,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,A,10,EcuadorDwarfA10,ratoon,NA,NA,NA,274,83.5,NA,21.85344828,9.666666667,NA,2.013793103,4.5,2.666666667,NA,NA,
EcuadorDwarf,B,1,EcuadorDwarfB1,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,B,2,EcuadorDwarfB2,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,B,3,EcuadorDwarfB3,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,B,4,EcuadorDwarfB4,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,B,5,EcuadorDwarfB5,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,B,6,EcuadorDwarfB6,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,B,7,EcuadorDwarfB7,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,B,8,EcuadorDwarfB8,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,B,9,EcuadorDwarfB9,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,B,10,EcuadorDwarfB10,ratoon,NA,NA,NA,271,74.33333333,NA,28.8,12,NA,2.170833333,5.333333333,2,NA,NA,
EcuadorDwarf,C,1,EcuadorDwarfC1,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,C,2,EcuadorDwarfC2,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,C,3,EcuadorDwarfC3,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,C,4,EcuadorDwarfC4,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,C,5,EcuadorDwarfC5,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,C,6,EcuadorDwarfC6,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,C,7,EcuadorDwarfC7,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,C,8,EcuadorDwarfC8,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,C,9,EcuadorDwarfC9,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,C,10,EcuadorDwarfC10,ratoon,NA,NA,NA,253,59,NA,22.52631579,9.5,NA,2.002631579,6.67,4.5,NA,NA,
EcuadorDwarf,D,1,EcuadorDwarfD1,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
EcuadorDwarf,D,2,EcuadorDwarfD2,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
EcuadorDwarf,D,3,EcuadorDwarfD3,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
EcuadorDwarf,D,4,EcuadorDwarfD4,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
EcuadorDwarf,D,5,EcuadorDwarfD5,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
EcuadorDwarf,D,6,EcuadorDwarfD6,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
EcuadorDwarf,D,7,EcuadorDwarfD7,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
EcuadorDwarf,D,8,EcuadorDwarfD8,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
EcuadorDwarf,D,9,EcuadorDwarfD9,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
EcuadorDwarf,D,10,EcuadorDwarfD10,ratoon,NA,NA,NA,275,84.5,NA,29.23809524,10.5,NA,2.435714286,2,1.5,NA,NA,
BITA3,A,1,BITA3A1,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,A,2,BITA3A2,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,A,3,BITA3A3,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,A,4,BITA3A4,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,A,5,BITA3A5,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,A,6,BITA3A6,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,A,7,BITA3A7,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,A,8,BITA3A8,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,A,9,BITA3A9,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,A,10,BITA3A10,ratoon,NA,NA,NA,425,95.8,NA,37.075,9,NA,3.833333333,7.5,7.5,NA,NA,
BITA3,B,1,BITA3B1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,B,2,BITA3B2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,B,3,BITA3B3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,B,4,BITA3B4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,B,5,BITA3B5,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,B,6,BITA3B6,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,B,7,BITA3B7,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,B,8,BITA3B8,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,B,9,BITA3B9,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,B,10,BITA3B10,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,1,BITA3C1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,2,BITA3C2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,3,BITA3C3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,4,BITA3C4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,5,BITA3C5,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,6,BITA3C6,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,7,BITA3C7,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,8,BITA3C8,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,9,BITA3C9,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,C,10,BITA3C10,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
BITA3,D,1,BITA3D1,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
BITA3,D,2,BITA3D2,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
BITA3,D,3,BITA3D3,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
BITA3,D,4,BITA3D4,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
BITA3,D,5,BITA3D5,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
BITA3,D,6,BITA3D6,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
BITA3,D,7,BITA3D7,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
BITA3,D,8,BITA3D8,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
BITA3,D,9,BITA3D9,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
BITA3,D,10,BITA3D10,ratoon,NA,NA,NA,426,96,NA,20,6,NA,3,7.7,7,NA,NA,
PisangJariBuaya,A,1,PisangJariBuayaA1,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,A,2,PisangJariBuayaA2,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,A,3,PisangJariBuayaA3,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,A,4,PisangJariBuayaA4,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,A,5,PisangJariBuayaA5,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,A,6,PisangJariBuayaA6,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,A,7,PisangJariBuayaA7,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,A,8,PisangJariBuayaA8,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,A,9,PisangJariBuayaA9,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,A,10,PisangJariBuayaA10,ratoon,NA,NA,NA,596,90,NA,20.55,14,NA,1.271428571,11,9,NA,NA,
PisangJariBuaya,B,1,PisangJariBuayaB1,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,B,2,PisangJariBuayaB2,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,B,3,PisangJariBuayaB3,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,B,4,PisangJariBuayaB4,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,B,5,PisangJariBuayaB5,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,B,6,PisangJariBuayaB6,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,B,7,PisangJariBuayaB7,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,B,8,PisangJariBuayaB8,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,B,9,PisangJariBuayaB9,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,B,10,PisangJariBuayaB10,ratoon,NA,NA,NA,597,91,NA,29.7,11,NA,2.55,11,7,NA,NA,
PisangJariBuaya,C,1,PisangJariBuayaC1,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,C,2,PisangJariBuayaC2,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,C,3,PisangJariBuayaC3,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,C,4,PisangJariBuayaC4,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,C,5,PisangJariBuayaC5,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,C,6,PisangJariBuayaC6,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,C,7,PisangJariBuayaC7,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,C,8,PisangJariBuayaC8,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,C,9,PisangJariBuayaC9,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,C,10,PisangJariBuayaC10,ratoon,NA,NA,NA,600,96,NA,24.03181818,11,NA,1.918181818,11,5.5,NA,NA,
PisangJariBuaya,D,1,PisangJariBuayaD1,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
PisangJariBuaya,D,2,PisangJariBuayaD2,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
PisangJariBuaya,D,3,PisangJariBuayaD3,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
PisangJariBuaya,D,4,PisangJariBuayaD4,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
PisangJariBuaya,D,5,PisangJariBuayaD5,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
PisangJariBuaya,D,6,PisangJariBuayaD6,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
PisangJariBuaya,D,7,PisangJariBuayaD7,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
PisangJariBuaya,D,8,PisangJariBuayaD8,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
PisangJariBuaya,D,9,PisangJariBuayaD9,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
PisangJariBuaya,D,10,PisangJariBuayaD10,ratoon,NA,NA,NA,590,82.5,NA,22.1,15,NA,1.286666667,11,6,NA,NA,
Williams,A,1,WilliamsA1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,A,2,WilliamsA2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,A,3,WilliamsA3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,A,4,WilliamsA4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,A,5,WilliamsA5,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,A,6,WilliamsA6,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,A,7,WilliamsA7,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,A,8,WilliamsA8,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,A,9,WilliamsA9,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,A,10,WilliamsA10,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,B,1,WilliamsB1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,B,2,WilliamsB2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
