Number_K,Number_H,Country_ID,Envnt,Env_ID,plot_name.y,accession_name.y,plot_number.y,plot_id,block_number,is_a_control,rep_number,row_number,col_number,Number_G,location_name.y,which_cycle.y,Block_ID.y,Plot_ID.y,New_Genotype,Genotype_ID.y,New_Geno,Geno_ID,Number_of_functional_leaves_count_at_harvesting_COMP_0000296_mean,harvest_sucker_functional_leaves.CO_325.0000676_mean,Tallest_sucker_height_in_cm_at_harvesting_COMP.0000306_mean,Rank_of_oldest_standing_leaf_count_at_harvesting_COMP.0000310_mean,harvest_leafspot_number_standing_leaves.CO_325.0000759_mean,Black_Sigatoka_disease_infection_index_at_harvesting_COMP.0000281_mean,Youngest_leaf_spotted_rank_at_harvesting_COMP.0000307_mean,Index_of_non_spotted_leaves_calculation_at_harvesting_COMP.0000294_mean,harvest_youngest_leaf_with_BLS_symptoms_mean,harvest_fusarium_rating_external.CO_325.0000750_mean,Bunch_weight_in_kg_at_harvesting_COMP.0000282_mean,Number_of_hands_in_bunch_count_at_harvesting_COMP.0000297_mean,Multiple_hand_weight_in_kg_at_harvesting_COMP.0000308_mean,Average_hand_weight_in_kg_at_harvesting_COMP.0000279_mean,harvest_rachis_weight.CO_325.0000670_mean,harvest_number_fingers_bunch.CO_325.0000717_mean,Average_number_of_fingers_in_hand_calculation_at_harvesting_COMP.0000309_mean,Days_planting_to_shooting_mean,Days_planting_to_harvest_mean,Days_shooting_harvest_mean,harvest_average_finger_weight.CO_325.0000335_mean,Average_finger_external_length_in_cm_CO_325.0000338_mean,harvest_average_finger_circumf.CO_325.0000345_mean,harvest_average_finger_diameter.CO_325.0000349_mean,Average_fruit_pulp_lateral_diameter_in_cm_CO_325.0000353_mean,Average_finger_peel_thickness_in_mm_CO_325.0000356_mean,Previous_Cycle_Days_planting_to_harvest_mean,Cycle_Length,Days_Year,Annual_Crop_Cycle_Proportion,Plants_per_Ha,Bunch_Yield_t_per_Ha_per_Yr,MHW_Yield_tons_per_Ha_per_Yr,REMOVE_FROM_ANALYSIS_BWT_0,Dup_Plot_Remove,Data_Del
1735,59,Tanzania,Ta_rt1,11,2016_TaCRI_59,NARITA 21,59,129150,3,NA,1,5,3,43,TaCRI,ratoon1,3,59,NARITA_21    ,21,NARITA_21    ,21,5.545454545,7.545454545,234.5454545,1.454545455,1.454545455,0,0,-3.729603427,0,1,27.40454545,8.363636364,36.80272727,3.853129371,-9.398181818,119.0909091,13.45454545,.,855.5454545,.,0.384848485,15.37424242,12.03030303,2.572727273,2.183333333,2,576.5555556,278.9898989,365,1.308291094,1111,39.83281937,53.49318383,No,,
1736,61,Tanzania,Ta_rt1,11,2016_TaCRI_60,Williams,60,129124,3,1,1,5,4,44,TaCRI,ratoon1,3,60,Williams     ,34,Williams     ,34,7,8,12,0,0,0,0,0,0,1,18.1,7,21.5,3.071428571,-3.4,110,15,.,951,.,0.4,15,12.16666667,2.3,2.1,2,578.1666667,372.8333333,365,0.978989718,1111,19.68660215,23.38463791,No,,
1737,62,Tanzania,Ta_rt1,11,2016_TaCRI_61,NARITA 11,61,129099,3,NA,1,5,5,45,TaCRI,ratoon1,3,61,NARITA_11    ,11,NARITA_11    ,11,5.142857143,5.857142857,226.5714286,0.857142857,0.857142857,0,0,-2.380952857,0,1,36.42857143,9.142857143,66.82857143,7.442063492,-30.4,152.5714286,16.28571429,.,786.5714286,.,0.228571429,17.78571428,11.66666667,3.1,2.180952381,1.142857143,605,181.5714286,365,2.010228166,1111,81.35824153,149.2524917,No,,
1738,63,Tanzania,Ta_rt1,11,2016_TaCRI_62,Cachaco,62,129132,3,1,1,5,6,46,TaCRI,ratoon1,3,62,Cachaco      ,32,Cachaco      ,32,6,6.25,233.75,0.25,0.25,0,0,-25,0,1,23.4875,5.75,32.6,5.9875,-9.1125,74.5,11.75,.,851.75,.,0.45,15.16666667,14.08333333,3.254166667,2.791666667,2,665.5,186.25,365,1.959731544,1111,51.13843523,70.97873289,No,,
1739,64,Tanzania,Ta_rt1,11,2016_TaCRI_63,NARITA 19,63,129083,3,NA,1,5,7,47,TaCRI,ratoon1,3,63,NARITA_19    ,19,NARITA_19    ,19,5,7.333333333,140,0,0,0,0,0,0,1,17.33333333,5.333333333,18,3.125,-0.666666667,73,12.33333333,696,847.3333333,173,0.388888889,12.88888889,11.11111111,2.533333333,2.138888889,2.055555556,586.4,260.9333333,365,1.398824732,1111,26.93763413,27.97369699,No,,
1740,65,Tanzania,Ta_rt1,11,2016_TaCRI_64,Gros michel,64,129117,3,1,1,5,8,48,TaCRI,ratoon1,3,64,Gros_Michel  ,33,Gros_Michel  ,33,8,8,337,3.5,3.5,0,0,-7.142855,0,1,25.05,8,28.85,3.534126984,-3.8,123,15,.,890,.,0.4,16.41666667,12.33333334,2.908333334,2.333333334,2,658.6666667,231.3333333,365,1.577809798,1111,43.91131449,50.57251189,No,,
1741,66,Tanzania,Ta_rt1,11,2016_TaCRI_65,Ndizi Uganda,65,129113,3,1,1,6,1,0,TaCRI,ratoon1,3,65,.,.,Ndizi_Uganda ,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,594,.,365,.,1111,.,.,YES,,
1742,67,Tanzania,Ta_rt1,11,2016_TaCRI_66,NARITA 15,66,129127,3,NA,1,6,2,49,TaCRI,ratoon1,3,66,NARITA_15    ,15,NARITA_15    ,15,4,5,155.6,0,0,0,0,0,0,1,17.92,5.8,27.2,4.293333333,-9.28,63,10.4,631.5,852.6,204,0.35,13.2,11.8,2.703333333,2.23,2,523,329.6,365,1.107402913,1111,22.04741748,33.4648301,No,,
1743,68,Tanzania,Ta_rt1,11,2016_TaCRI_67,NARITA 10,67,129134,3,NA,1,6,3,50,TaCRI,ratoon1,3,67,NARITA_10    ,10,NARITA_10    ,10,5.222222222,7.222222222,248.8888889,0.222222222,0.222222222,0,0,-22.22222222,0,1,33.81111111,8.222222222,52.68555556,6.363994709,-18.87444444,146.2222222,17,614,862.5555556,212,0.355555556,16.74074074,11.94444444,2.944444444,2.255555556,1.814814815,624,238.5555556,365,1.530041919,1111,57.47471564,89.55894156,No,,
1744,69,Tanzania,Ta_rt1,11,2016_TaCRI_68,NARITA 14,68,129136,3,NA,1,6,4,51,TaCRI,ratoon1,3,68,NARITA_14    ,14,NARITA_14    ,14,3.333333333,8,148,0,0,0,0,0,0,1,18.88333333,6.666666667,21.47,2.934,-2.586666667,90.66666667,12.66666667,.,891.3333333,.,0.344444444,15.16666667,11.61111111,2.533333333,2.088888889,2,.,.,365,.,1111,.,.,No,,
1746,70,Tanzania,Ta_rt1,11,2016_TaCRI_69,NARITA 13,69,129149,3,NA,1,6,5,52,TaCRI,ratoon1,3,69,NARITA_13    ,13,NARITA_13    ,13,4.25,6.625,223.5,0.375,0.375,0,0,-4.16666625,0,1,31.63125,8.75,38.2375,4.280486111,-6.60625,138.875,15.25,666,831.875,231,0.3,17.01041667,12.27083333,2.7875,2.185416667,1.5,533.4444444,298.4305556,365,1.223065109,1111,42.98134391,51.95808379,No,,
1747,72,Tanzania,Ta_rt1,11,2016_TaCRI_70,NARITA 6,70,129135,3,NA,1,6,6,53,TaCRI,ratoon1,3,70,NARITA_06    ,6,NARITA_06    ,6,7.5,11,330,0,0,0,0,0,0,1,52.5,12,60.5,5.05944056,-8,219,18,.,815,.,0.3,16.83333334,12.25,3.2,2.183333334,2,566,249,365,1.465863454,1111,85.5001506,98.52874498,No,,
1748,73,Tanzania,Ta_rt1,11,2016_TaCRI_71,NARITA 4,71,129085,3,NA,1,6,7,54,TaCRI,ratoon1,3,71,NARITA_04    ,4,NARITA_04    ,4,4.666666667,6.333333333,292,0,0,0,0,0,0,1,43.83333333,9,69.1,7.944318182,-25.26666667,189.6666667,20.66666667,551,828.6666667,223,0.333333333,16.94444444,12.16666667,2.872222222,2.205555555,2,603.25,225.4166667,365,1.61922366,1111,78.85430312,124.3079623,No,,
1749,74,Tanzania,Ta_rt1,11,2016_TaCRI_72,NARITA 22,72,129090,3,NA,1,6,8,55,TaCRI,ratoon1,3,72,NARITA_22    ,22,NARITA_22    ,22,9,9,340,0,0,0,0,0,0,1,42,10,54,5.4,-12,164,16,.,802,.,0.2,18.16666667,12.5,3.216666667,2.3,2,583.5,218.5,365,1.670480549,1111,77.94796339,100.2188101,No,,
1750,75,Tanzania,Ta_rt1,11,2016_TaCRI_73,NARITA 8,73,129126,4,NA,1,4,9,56,TaCRI,ratoon1,4,73,NARITA_08    ,8,NARITA_08    ,8,5,7,319,0.2,0.2,0,0,-20,0,1,28.01,9.4,36.86,3.896944444,-8.85,162,16.6,.,903.2,.,0.4,16.26666667,11.91666667,2.5,2.233333333,2,567.4,335.8,365,1.086956522,1111,33.82511957,44.51245652,No,,
1751,76,Tanzania,Ta_rt1,11,2016_TaCRI_74,NARITA 19,74,129095,4,NA,1,4,10,57,TaCRI,ratoon1,4,74,NARITA_19    ,19,NARITA_19    ,19,3,4,233.6,0.8,0.8,0,0,-5,0,1,12.68,5.4,14.66,2.742,-1.98,66.4,11.8,.,763,.,0.18,12.1,11.5,3.17,2.16,1.2,584.1,178.9,365,2.040245947,1111,28.74192398,33.23001621,No,,
1752,77,Tanzania,Ta_rt1,11,2016_TaCRI_75,NARITA 20,75,129146,4,NA,1,4,11,58,TaCRI,ratoon1,4,75,NARITA_20    ,20,NARITA_20    ,20,5,6,95,0,0,0,0,0,0,1,23,7,31,4.428571429,-8,103,14,.,867,.,0.4,13.16666667,11.16666667,2.416666667,2.183333333,2,548.5,318.5,365,1.14599686,1111,29.28365777,39.46927786,No,,
1753,78,Tanzania,Ta_rt1,11,2016_TaCRI_76,NARITA 21,76,129130,4,NA,1,4,12,59,TaCRI,ratoon1,4,76,NARITA_21    ,21,NARITA_21    ,21,6,6.142857143,235.7142857,1.142857143,1.142857143,0,0,-16.32653,0,1,26.99285714,9.142857143,34.61428571,3.712128427,-7.621428571,142.1428571,15,.,884.2857143,.,0.4,15.82142857,12.4047619,2.664285714,2.221428571,2,563.6666667,320.6190476,365,1.138422694,1111,34.14023136,43.77971981,No,,
1754,79,Tanzania,Ta_rt1,11,2016_TaCRI_77,NARITA 14,77,129112,4,NA,1,4,13,60,TaCRI,ratoon1,4,77,NARITA_14    ,14,NARITA_14    ,14,4.666666667,9,189,1.666666667,1.666666667,0,0,-6.666666667,0,1,28.8,9,33.66666667,3.726481481,-4.866666667,149.6666667,16,.,800.3333333,.,0.4,16.61111111,12.05555556,2.711111111,2.227777778,2,606.6666667,193.6666666,365,1.884681584,1111,60.30377971,70.49400175,No,,
1755,80,Tanzania,Ta_rt1,11,2016_TaCRI_78,Gros michel,78,129108,4,1,1,4,14,61,TaCRI,ratoon1,4,78,Gros_Michel  ,33,Gros_Michel  ,33,1,9,257.5,0,0,0,0,0,0,1,31.8,8,34.8,3.966666667,-3,136,16,.,884.5,.,0.4,18,12.5,2.575,2.341666667,2,634.6,249.9,365,1.460584234,1111,51.60214886,56.47027611,No,,
1756,81,Tanzania,Ta_rt1,11,2016_TaCRI_79,NARITA 7,79,129154,4,NA,1,4,15,62,TaCRI,ratoon1,4,79,NARITA_07    ,7,NARITA_07    ,7,7.5,9,278.75,0.25,0.25,0,0,-25,0,1,27.9625,9.25,36.75,3.948611111,-8.7875,156,16.5,.,924.25,.,0.4,15.875,12.375,2.6625,2.4125,2,601.5714286,322.6785714,365,1.131156613,1111,35.14089311,46.18427615,No,,
1757,83,Tanzania,Ta_rt1,11,2016_TaCRI_80,NARITA 2,80,129087,4,NA,1,4,16,63,TaCRI,ratoon1,4,80,NARITA_02    ,2,NARITA_02    ,2,5.428571429,7.142857143,360,1.428571429,1.428571429,0,0,-5.952381429,0,1,31.97142857,10.14285714,42,3.981037415,-10.02857143,160.1428571,15.14285714,.,812.8571429,.,0.39047619,16.19047619,11.90476191,2.830952381,2.328571429,2,595.4444444,217.4126985,365,1.678834781,1111,59.63264311,78.33778854,No,,
1759,85,Tanzania,Ta_rt1,11,2016_TaCRI_81,NARITA 23,81,NA,4,NA,NA,NA,NA,64,TaCRI,ratoon1,4,81,NARITA_23    ,23,NARITA_23    ,23,7,11,460,6,6,0,0,-16.66667,0,1,37,10,47.4,4.74,-10.4,152,15,.,743,.,0.4,15.16666667,13.91666667,3.666666667,3.05,2,522,221,365,1.65158371,1111,67.89165158,86.97471041,No,,
1760,86,Tanzania,Ta_rt1,11,2016_TaCRI_82,Cachaco,82,129142,4,1,1,5,10,65,TaCRI,ratoon1,4,82,Cachaco      ,32,Cachaco      ,32,4,4,340,0,0,0,0,0,0,1,15,5,17.7,3.54,-2.7,54,10,.,771,.,0.4,14.83333333,14.16666667,3.45,2.516666667,2,647.75,123.25,365,2.961460446,1111,49.35273834,58.23623124,No,,
1761,87,Tanzania,Ta_rt1,11,2016_TaCRI_83,NARITA 6,83,129145,4,NA,1,5,11,0,TaCRI,ratoon1,4,83,.,.,NARITA_06    ,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,636,.,365,.,1111,.,.,YES,,
1763,,Tanzania,Ta_rt1,11,2016_TaCRI_84,NARITA 22,84,,4,,,,,,TaCRI,ratoon1,4,84,.,.,NARITA_22    ,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,545,.,365,.,1111,.,.,YES,,
1764,89,Tanzania,Ta_rt1,11,2016_TaCRI_85,NARITA 11,85,129162,4,NA,1,5,13,67,TaCRI,ratoon1,4,85,NARITA_11    ,11,NARITA_11    ,11,6.2,8.6,295.2,1.8,1.8,0,0,-10,0,1,47.24,8.8,56.18,6.377777778,-8.94,167,18.6,.,770,.,0.32,19.7,12.43333333,3.133333333,2.366666667,1.8,540.8888889,229.1111111,365,1.593113482,1111,83.61239448,99.43573924,No,,
1765,90,Tanzania,Ta_rt1,11,2016_TaCRI_86,Williams,86,129129,4,1,1,5,14,68,TaCRI,ratoon1,4,86,Williams     ,34,Williams     ,34,7,8,152,4,4,0,0,-6.349205,0,1,25.4625,8,30.825,3.674087302,-5.3625,119.25,14.25,.,838.25,.,0.325,14.45833334,12.10416667,2.704166667,2.229166667,1.916666667,605.7777778,232.4722222,365,1.570080058,1111,44.41573961,53.76986445,No,,
1766,91,Tanzania,Ta_rt1,11,2016_TaCRI_87,NARITA 26,87,129110,4,NA,1,5,15,69,TaCRI,ratoon1,4,87,NARITA_26    ,26,NARITA_26    ,26,3.75,6.875,314,0.875,0.875,0,0,-7.29166625,0,1,28.875,8.5,34.2625,3.786140873,-5.3875,131.25,14.5,.,830.375,.,0.325,17.20833333,12.09375,2.833333333,2.2125,1.875,584,246.375,365,1.481481481,1111,47.52611111,56.39353704,No,,
1767,92,Tanzania,Ta_rt1,11,2016_TaCRI_88,NARITA 18,88,129140,4,NA,1,5,16,0,TaCRI,ratoon1,4,88,.,.,NARITA_18    ,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,606.3333333,.,365,.,1111,.,.,YES,,
1768,93,Tanzania,Ta_rt1,11,2016_TaCRI_89,NARITA 15,89,129102,4,NA,1,6,9,70,TaCRI,ratoon1,4,89,NARITA_15    ,15,NARITA_15    ,15,5.428571429,7.285714286,224.5714286,1.571428571,1.571428571,0,0,-2.380952857,0,1,24.2,7.142857143,29.64285714,4.158418367,-5.442857143,104.2857143,14.14285714,586,791,157,57.42857143,14.21428572,12.22619048,2.952380952,2.211904762,1.833333333,558.4,232.6,365,1.569217541,1111,42.19029665,51.67937753,No,,
1769,95,Tanzania,Ta_rt1,11,2016_TaCRI_90,Ndizi Uganda,90,129082,4,1,1,6,10,71,TaCRI,ratoon1,4,90,Ndizi_Uganda ,30,Ndizi_Uganda ,30,3.2,6,320,0,0,0,0,0,0,1,22.05,7.6,28.76,3.666507936,-6.71,102,13,.,825.8,.,0.38,15,12.33333333,2.973333333,2.413333333,2,522,303.8,365,1.201448321,1111,29.43254032,38.38910928,No,,
1770,96,Tanzania,Ta_rt1,11,2016_TaCRI_91,NARITA 27,91,129107,4,NA,1,6,11,72,TaCRI,ratoon1,4,91,NARITA_27    ,27,NARITA_27    ,27,4.142857143,5.428571429,225.4285714,0,0,0,0,0,0,1,32.14285714,9.142857143,37.61428571,4.024123377,-5.471428571,166.7142857,17.57142857,.,857.4285714,.,0.288095238,16.64285714,11.60238095,2.526190476,2.109523809,1.571428571,595.125,262.3035714,365,1.391517462,1111,49.69208251,58.15077922,No,,
1771,97,Tanzania,Ta_rt1,11,2016_TaCRI_92,NARITA 12,92,129101,4,NA,1,6,12,73,TaCRI,ratoon1,4,92,NARITA_12    ,12,NARITA_12    ,12,4.333333333,5.333333333,265.3333333,0,0,0,0,0,0,1,23.81666667,8.666666667,37.53333333,4.299537037,-13.71666667,145,16,.,838,.,0.277777778,17.11111111,11.66666667,3.322222222,2.166666667,1.333333333,542.75,295.25,365,1.236240474,1111,32.71131443,51.55065086,No,,
1772,98,Tanzania,Ta_rt1,11,2016_TaCRI_93,NARITA 10,93,129111,4,NA,1,6,13,74,TaCRI,ratoon1,4,93,NARITA_10    ,10,NARITA_10    ,10,4,4,340.5,0,0,0,0,0,0,1,41.5,10,49.25,4.925,-7.75,187.5,18.5,.,784,.,0.3,17.66666667,12,3.066666667,2.15,1.416666667,600.25,183.75,365,1.986394558,1111,91.58570068,108.6890544,No,,
1773,99,Tanzania,Ta_rt1,11,2016_TaCRI_94,NARITA 4,94,129165,4,NA,1,6,14,75,TaCRI,ratoon1,4,94,NARITA_04    ,4,NARITA_04    ,4,7.333333333,8,270.3333333,2,2,0,0,-5.555556667,0,1,48.66666667,10,58.66666667,5.866666667,-10,202.6666667,19.66666667,.,779.6666667,.,0.266666667,19.22222222,12.16666667,3.172222222,2.416666667,1.944444444,635.6666667,144,365,2.534722222,1111,137.0490509,165.2098148,No,,
1774,100,Tanzania,Ta_rt1,11,2016_TaCRI_95,Mbwazirume,95,129097,4,1,1,6,15,0,TaCRI,ratoon1,4,95,.,.,Mbwazirume,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,546,.,365,.,1111,.,.,YES,,
1775,101,Tanzania,Ta_rt1,11,2016_TaCRI_96,NARITA 13,96,129160,4,NA,1,6,16,76,TaCRI,ratoon1,4,96,NARITA_13    ,13,NARITA_13    ,13,5,7.714285714,298.1428571,1.428571429,1.428571429,0,0,-8.928571429,0,1,35.87857143,9.142857143,41.37142857,4.404331066,-5.492857143,156.1428571,16.57142857,.,817.1428571,.,0.342857143,16.48809524,12.40476191,2.666666667,2.092857143,1.714285714,563.2,253.9428571,365,1.437331233,1111,57.29359376,66.06500001,No,,
1777,1,Tanzania,Ta_rt2,12,2016_TaCRI_1,NARITA 21,1,129139,1,NA,1,1,1,1,TaCRI,ratoon2,1,1,NARITA_21    ,21,NARITA_21    ,21,3.5,6.166666667,208.6666667,0.833333333,0.833333333,0,0,-58.33333333,0,1.5,16.25833333,7.666666667,23.73333333,3.085992064,-7.475,121.5,15.33333333,.,1079.166667,.,0.4,14.66666667,11.33333333,2.266666667,2.091666667,2,929.3333333,149.8333337,365,2.436040039,1111,44.00221151,64.23285412,No,,
1778,12,Tanzania,Ta_rt2,12,2016_TaCRI_2,Ndizi Uganda,2,129137,1,1,1,1,2,0,TaCRI,ratoon2,1,2,.,.,Ndizi_Uganda ,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,897.6666667,.,365,.,1111,.,.,YES,,
1779,25,Tanzania,Ta_rt2,12,2016_TaCRI_3,NARITA 4,3,129163,1,NA,1,1,3,0,TaCRI,ratoon2,1,3,.,.,NARITA_04    ,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,748,.,365,.,1111,.,.,YES,,
1780,37,Tanzania,Ta_rt2,12,2016_TaCRI_4,Cachaco,4,129171,1,1,1,1,4,2,TaCRI,ratoon2,1,4,Cachaco      ,32,Cachaco      ,32,6,6,180,0,0,0,0,0,0,1,7.05,4,4.03,1.0075,3.02,42,10,.,1041,.,0.4,13,13,2.5,2.3,2,.,.,365,.,1111,.,.,No,,
1781,48,Tanzania,Ta_rt2,12,2016_TaCRI_5,Mbwazirume,5,129175,1,1,1,1,5,0,TaCRI,ratoon2,1,5,.,.,Mbwazirume,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,748,.,365,.,1111,.,.,YES,,
1782,59,Tanzania,Ta_rt2,12,2016_TaCRI_6,Gros michel,6,129161,1,1,1,1,6,0,TaCRI,ratoon2,1,6,.,.,Gros_Michel  ,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1783,70,Tanzania,Ta_rt2,12,2016_TaCRI_7,NARITA 19,7,129086,1,NA,1,1,7,0,TaCRI,ratoon2,1,7,.,.,NARITA_19    ,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,749,.,365,.,1111,.,.,YES,,
1784,81,Tanzania,Ta_rt2,12,2016_TaCRI_8,Williams,8,129169,1,1,1,1,8,3,TaCRI,ratoon2,1,8,Williams     ,34,Williams     ,34,5,9,150,0,0,0,0,0,0,1,16.15,6,18.2,3.033333333,-2.05,93,15,.,1015,.,0.4,15,12,2.3,2.2,2,.,.,365,.,1111,.,.,No,,
1785,93,Tanzania,Ta_rt2,12,2016_TaCRI_9,NARITA 2,9,129166,1,NA,1,2,1,0,TaCRI,ratoon2,1,9,.,.,NARITA_02    ,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1786,2,Tanzania,Ta_rt2,12,2016_TaCRI_10,NARITA 8,10,129103,1,NA,1,2,2,4,TaCRI,ratoon2,1,10,NARITA_08    ,8,NARITA_08    ,8,7,8,130,0,0,0,0,0,0,1,25.1,10,32.2,3.22,-7.1,162,16,.,1097,.,0.4,15.5,12.5,2.3,2,2,.,.,365,.,1111,.,.,No,,
1787,3,Tanzania,Ta_rt2,12,2016_TaCRI_11,NARITA 10,11,129106,1,NA,1,2,3,5,TaCRI,ratoon2,1,11,NARITA_10    ,10,NARITA_10    ,10,1,7,135,0,0,0,0,0,0,2,12.85,6,22,3.666666667,-9.15,108,18,.,981,.,0.4,16,11.16666667,2.2,2.1,2,958,.,365,.,1111,.,.,No,,
1788,4,Tanzania,Ta_rt2,12,2016_TaCRI_12,NARITA 18,12,129120,1,NA,1,2,4,6,TaCRI,ratoon2,1,12,NARITA_18    ,18,NARITA_18    ,18,3.666666667,6.666666667,60.66666667,0,0,0,0,0,0,1.666666667,20.53333333,8.666666667,29.66666667,3.425833333,-9.133333333,142.6666667,16,1015,1041,112,0.4,14.72222222,11.66666667,2.4,2.211111111,2,840,201,365,1.815920398,1111,41.4257446,59.85213102,No,,
1789,5,Tanzania,Ta_rt2,12,2016_TaCRI_13,NARITA 13,13,129159,1,NA,1,2,5,7,TaCRI,ratoon2,1,13,NARITA_13    ,13,NARITA_13    ,13,3.4,8.4,166,0.2,0.2,0,0,-20,0,1,15.1,6.4,29.07,4.106444444,-13.97,99.8,14,.,910.6,.,0.366666667,15.8,11.93333333,2.48,2.196666667,2,787.5,123.1,365,2.96506905,1111,49.74229488,95.76215313,No,,
1790,6,Tanzania,Ta_rt2,12,2016_TaCRI_14,NARITA 12,14,129148,1,NA,1,2,6,8,TaCRI,ratoon2,1,14,NARITA_12    ,12,NARITA_12    ,12,3,5,41.66666667,0.333333333,0.333333333,0,0,-33.33333333,0,1,21.38333333,7.666666667,28.54333333,3.471190476,-7.16,128,16.33333333,.,910.3333333,.,0.4,16,11,2.238888889,2.066666667,2,803,107.3333333,365,3.400621119,1111,80.78815917,107.839284,No,,
1791,7,Tanzania,Ta_rt2,12,2016_TaCRI_15,NARITA 26,15,129121,1,NA,1,2,7,9,TaCRI,ratoon2,1,15,NARITA_26    ,26,NARITA_26    ,26,3.25,7.75,135,0,0,0,0,0,0,1.5,19.9,7.75,24.755,3.151964286,-4.855,129,16,.,987.75,.,0.4,15.25,11.25,2.3,2.125,2,871.8,115.95,365,3.147908581,1111,69.59679603,86.57631587,No,,
1792,,Tanzania,Ta_rt2,12,2016_TaCRI_16,NARITA 25,16,NA,1,,,,,,TaCRI,ratoon2,1,16,.,.,NARITA_22    ,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,810,.,365,.,1111,.,.,YES,,
1794,9,Tanzania,Ta_rt2,12,2016_TaCRI_17,NARITA 15,17,129138,1,NA,1,3,1,0,TaCRI,ratoon2,1,17,.,.,NARITA_15    ,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1795,10,Tanzania,Ta_rt2,12,2016_TaCRI_18,NARITA 20,18,129089,1,NA,1,3,2,0,TaCRI,ratoon2,1,18,.,.,NARITA_20    ,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1796,11,Tanzania,Ta_rt2,12,2016_TaCRI_19,NARITA 11,19,129131,1,NA,1,3,3,10,TaCRI,ratoon2,1,19,NARITA_11    ,11,NARITA_11    ,11,7,7,90,0,0,0,0,0,0,1,17.15,8,25.8,3.225,-8.65,130,16,.,1097,.,0.4,15,11.66666667,2.3,2.2,2,.,.,365,.,1111,.,.,No,,
1797,13,Tanzania,Ta_rt2,12,2016_TaCRI_20,NARITA 6,20,129100,1,NA,1,3,4,11,TaCRI,ratoon2,1,20,NARITA_06    ,6,NARITA_06    ,6,3,8,87,1,1,0,0,-100,0,1,16.65,9,29.5,3.277777778,-12.85,151,16,.,1132,.,0.4,16,12.5,2.316666667,2.2,2,.,.,365,.,1111,.,.,No,,
1799,15,Tanzania,Ta_rt2,12,2016_TaCRI_21,NARITA 23,21,NA,1,NA,NA,NA,NA,12,TaCRI,ratoon2,1,21,NARITA_23    ,23,NARITA_23    ,23,4,7,255,1,1,0,0,-100,0,1,17.2,9,28.6,3.177777778,-11.4,143,15,.,1092,.,0.4,16,13,2.5,2.3,2,.,.,365,.,1111,.,.,No,,
1800,16,Tanzania,Ta_rt2,12,2016_TaCRI_22,NARITA 14,22,129155,1,NA,1,3,6,13,TaCRI,ratoon2,1,22,NARITA_14    ,14,NARITA_14    ,14,5,6,110,0,0,0,0,0,0,1,14.4,7,21.3,3.042857143,-6.9,107,15,.,1092,.,0.4,15,12,2.4,2.2,2,.,.,365,.,1111,.,.,No,,
1801,17,Tanzania,Ta_rt2,12,2016_TaCRI_23,NARITA 7,23,129158,1,NA,1,3,7,14,TaCRI,ratoon2,1,23,NARITA_07    ,7,NARITA_07    ,7,5,10,163.3333333,0.333333333,0.333333333,0,0,-33.33333333,0,1,22.25,9,29.5,3.259090909,-7.25,151.3333333,16.33333333,.,954.3333333,.,0.4,15,13,2.5,2.3,2,840,114.3333333,365,3.192419826,1111,78.91581999,104.6299636,No,,
1802,18,Tanzania,Ta_rt2,12,2016_TaCRI_24,NARITA 27,24,129152,1,NA,1,3,8,15,TaCRI,ratoon2,1,24,NARITA_27    ,27,NARITA_27    ,27,3,4,142.5,0.5,0.5,0,0,-50,0,1,15.8,7.5,22.4,2.975,-6.6,117,15.5,.,1015,.,0.4,15.5,11.5,2.25,2.091666667,2,.,.,365,.,1111,.,.,No,,
