Number_K,Number_H,Country_ID,Envnt,Env_ID,plot_name.y,accession_name.y,plot_number.y,plot_id,block_number,is_a_control,rep_number,row_number,col_number,Number_G,location_name.y,which_cycle.y,Block_ID.y,Plot_ID.y,New_Genotype,Genotype_ID.y,New_Geno,Geno_ID,Number_of_functional_leaves_count_at_harvesting_COMP_0000296_mean,harvest_sucker_functional_leaves.CO_325.0000676_mean,Tallest_sucker_height_in_cm_at_harvesting_COMP.0000306_mean,Rank_of_oldest_standing_leaf_count_at_harvesting_COMP.0000310_mean,harvest_leafspot_number_standing_leaves.CO_325.0000759_mean,Black_Sigatoka_disease_infection_index_at_harvesting_COMP.0000281_mean,Youngest_leaf_spotted_rank_at_harvesting_COMP.0000307_mean,Index_of_non_spotted_leaves_calculation_at_harvesting_COMP.0000294_mean,harvest_youngest_leaf_with_BLS_symptoms_mean,harvest_fusarium_rating_external.CO_325.0000750_mean,Bunch_weight_in_kg_at_harvesting_COMP.0000282_mean,Number_of_hands_in_bunch_count_at_harvesting_COMP.0000297_mean,Multiple_hand_weight_in_kg_at_harvesting_COMP.0000308_mean,Average_hand_weight_in_kg_at_harvesting_COMP.0000279_mean,harvest_rachis_weight.CO_325.0000670_mean,harvest_number_fingers_bunch.CO_325.0000717_mean,Average_number_of_fingers_in_hand_calculation_at_harvesting_COMP.0000309_mean,Days_planting_to_shooting_mean,Days_planting_to_harvest_mean,Days_shooting_harvest_mean,harvest_average_finger_weight.CO_325.0000335_mean,Average_finger_external_length_in_cm_CO_325.0000338_mean,harvest_average_finger_circumf.CO_325.0000345_mean,harvest_average_finger_diameter.CO_325.0000349_mean,Average_fruit_pulp_lateral_diameter_in_cm_CO_325.0000353_mean,Average_finger_peel_thickness_in_mm_CO_325.0000356_mean,Previous_Cycle_Days_planting_to_harvest_mean,Cycle_Length,Days_Year,Annual_Crop_Cycle_Proportion,Plants_per_Ha,Bunch_Yield_t_per_Ha_per_Yr,MHW_Yield_tons_per_Ha_per_Yr,REMOVE_FROM_ANALYSIS_BWT_0,Dup_Plot_Remove,Data_Del
1082,54,Tanzania,Mt_rt1,8,2016_Mitalula_53,Mbwazirume,53,130401,3,1,1,4,5,54,Mitalula,ratoon1,3,53,Mbwazirume   ,29,Mbwazirume   ,29,3,5.6,229,3.4,3.4,41.944444,0.8,0,0.8,1,12.06,6,12.26,2.026285714,-0.2,75.2,12,787,975.4,129.3333333,0.12,14.8,12.33333333,3.575333333,2.575666667,4.833333333,622.6666667,352.7333333,365,1.034776035,1111,13.86461227,14.0945395,No,,
1083,55,Tanzania,Mt_rt1,8,2016_Mitalula_54,NARITA 27,54,130381,3,NA,1,4,6,55,Mitalula,ratoon1,3,54,NARITA_27    ,27,NARITA_27    ,27,2.666666667,5.25,205.4166667,3,3,37.31481583,0.916666667,1.666666667,0.916666667,1,25.31666667,8.666666667,24.2,2.775324074,1.116666667,184.25,20.66666667,744.2,869.1666667,138.3,0.1,16.18055556,11.95833333,3.555416667,2.499305556,5.069444444,612,257.1666667,365,1.419313026,1111,39.92075729,38.15993389,No,,
1085,57,Tanzania,Mt_rt1,8,2016_Mitalula_55,Williams,55,130341,3,NA,1,4,7,0,Mitalula,ratoon1,3,55,.,.,NARITA_25    ,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1086,58,Tanzania,Mt_rt1,8,2016_Mitalula_56,NARITA 19,56,130373,3,NA,1,4,8,57,Mitalula,ratoon1,3,56,NARITA_19    ,19,NARITA_19    ,19,5.1,8.5,210,5.1,5.1,34.081348,1.4,5.928571,1.4,1,11.16,5.8,9.9,1.713714286,1.26,77.1,13,653.7777778,748.1,94.77777778,0.1,15.23333333,11.13333333,2.457666667,1.486666667,4.75,694.3333333,.,365,.,1111,.,.,No,,
1087,59,Tanzania,Mt_rt1,8,2016_Mitalula_57,NARITA 14,57,130346,3,NA,1,5,1,58,Mitalula,ratoon1,3,57,NARITA_14    ,14,NARITA_14    ,14,3.333333333,6.333333333,151.6666667,3.333333333,3.333333333,45.37037,1,0,1,1,17.13333333,7,16.13333333,2.304761905,1,114,15.66666667,688.3333333,809.3333333,121,0.1,16.16666667,12,3.548333333,2.510555555,5.166666667,698,111.3333333,365,3.278443115,1111,62.4056018,58.7632515,No,,
1088,60,Tanzania,Mt_rt1,8,2016_Mitalula_58,NARITA 2,58,130366,3,NA,1,5,2,59,Mitalula,ratoon1,3,58,NARITA_02    ,2,NARITA_02    ,2,3.1,5.6,226,3,3,41.444446,1,0,1,1,14.57,6.8,15.04,2.165440476,-0.47,100.6,14.4,739.3,853.8,114.5,0.1,15.23333333,11.45833333,3.340166667,2.336333333,4.85,646.5,207.3,365,1.760733237,1111,28.5014643,29.42086638,No,,
1089,61,Tanzania,Mt_rt1,8,2016_Mitalula_59,Gros michel,59,130398,3,1,1,5,3,60,Mitalula,ratoon1,3,59,Gros_Michel  ,33,Gros_Michel  ,33,2.666666667,8,215,2.666666667,2.666666667,13.19444333,0.333333333,0,0.333333333,1,14.6,6.333333333,14.03333333,2.233333333,0.566666667,86.66666667,13.33333333,770.3333333,916.6666667,146.3333333,0.1,16.11111111,12,3.511111111,2.485,4.833333334,678.2857143,238.3809524,365,1.531162605,1111,24.83637615,23.8724072,No,,
1090,64,Tanzania,Mt_rt1,8,2016_Mitalula_60,Ndizi Uganda,60,130372,3,1,1,5,4,61,Mitalula,ratoon1,3,60,Ndizi_Uganda ,30,Ndizi_Uganda ,30,2.636363636,6,162.7272727,2.727272727,2.727272727,38.23232364,0.818181818,0,0.818181818,1,12.25454545,5.545454545,11.66363636,2.095909091,0.590909091,73.63636364,12.72727273,799.625,883.3636364,110.5,0.1,15.43939394,12.13636364,3.486060606,2.430454545,5.075757576,571.1666667,312.1969697,365,1.169133705,1111,15.91752157,15.14998529,No,,
1091,65,Tanzania,Mt_rt1,8,2016_Mitalula_61,NARITA 12,61,130347,3,NA,1,5,5,62,Mitalula,ratoon1,3,61,NARITA_12    ,12,NARITA_12    ,12,3.8,8.4,302,3.8,3.8,29.444444,1,0,0.8,1,18.78,7.2,17.78,2.475142857,1,124.6,16.8,693,822.4,129.4,0.12,17.03333333,11.8,3.592333333,2.537333333,5.333333333,610.2,212.2,365,1.720075401,1111,35.8886508,33.97764703,No,,
1092,66,Tanzania,Mt_rt1,8,2016_Mitalula_62,NARITA 26,62,130380,3,NA,1,5,6,63,Mitalula,ratoon1,3,62,NARITA_26    ,26,NARITA_26    ,26,3.727272727,8.090909091,362.7272727,3.727272727,3.727272727,39.52020091,1.363636364,6.060605455,1.363636364,1,19.99090909,7.818181818,18.90909091,2.421518759,1.081818182,132.0909091,16.54545455,708.25,819.9090909,152,0.1,16.65151515,12,3.587727273,2.531666667,5.151515152,602.7777778,217.1313131,365,1.681010421,1111,37.33507334,35.31466692,No,,
1093,67,Tanzania,Mt_rt1,8,2016_Mitalula_63,Cachaco,63,130331,3,1,1,5,7,64,Mitalula,ratoon1,3,63,Cachaco      ,32,Cachaco      ,32,5,7,387.5,5.25,5.25,43.6458325,1.25,3.125,1.25,1,12.625,5.5,11.875,2.165,0.75,62.5,11,787.25,922.75,135.5,0.179166667,16,13.58333333,4.260416667,3.316666667,4.583333334,694.3333333,228.4166667,365,1.59795695,1111,22.41354341,21.08204578,No,,
1094,68,Tanzania,Mt_rt1,8,2016_Mitalula_64,NARITA 4,64,130365,3,NA,1,5,8,65,Mitalula,ratoon1,3,64,NARITA_04    ,4,NARITA_04    ,4,3.25,8.5,348.75,3.25,3.25,48.95833,1,0,1,1,24.325,8.75,23.225,2.656944445,1.1,150.5,16.75,722.3333333,898.25,171.3333333,0.1,16.16666667,12,3.5975,2.542083334,5.166666667,743.6666667,154.5833333,365,2.361185984,1111,63.81122832,60.92562292,No,,
1096,70,Tanzania,Mt_rt1,8,2016_Mitalula_65,NARITA 10,65,130361,3,NA,1,6,1,67,Mitalula,ratoon1,3,65,NARITA_10    ,10,NARITA_10    ,10,3.545454545,6.454545455,271.8181818,3.636363636,3.636363636,38.13852727,0.818181818,0,0.818181818,1,18.14545455,7.363636364,17.46363636,2.370779221,0.681818182,114.9090909,15.09090909,797.6666667,916.9090909,134.1111111,0.104545455,16.21212121,12,3.568181818,2.524242424,5.015151515,671.2857143,245.6233766,365,1.486014911,1111,29.9574662,28.83180989,No,,
1097,71,Tanzania,Mt_rt1,8,2016_Mitalula_66,NARITA 21,66,130375,3,NA,1,6,2,68,Mitalula,ratoon1,3,66,NARITA_21    ,21,NARITA_21    ,21,4.25,6.25,247.5,4.416666667,4.416666667,45.99537,1,0,1,1,17.925,7.083333333,17.14166667,2.412781085,0.783333333,115.5,15.58333333,778.5833333,913.25,134.6666667,0.104166667,16.18055556,12,3.580138889,2.51625,5.222222222,689.3333333,223.9166667,365,1.630070711,1111,32.46232843,31.04370506,No,,
1098,72,Tanzania,Mt_rt1,8,2016_Mitalula_67,NARITA 22,67,130382,3,NA,1,6,3,69,Mitalula,ratoon1,3,67,NARITA_22    ,22,NARITA_22    ,22,4.333333333,6.333333333,218.3333333,4.333333333,4.333333333,43.25397,1,0,1,1,16.4,6.666666667,15.66666667,2.356349206,0.733333333,102.6666667,15,812.6666667,938.6666667,126,0.1,16.27777778,12,3.576111111,2.537777778,5,.,.,365,.,1111,.,.,No,,
1099,73,Tanzania,Mt_rt1,8,2016_Mitalula_68,NARITA 15,68,130384,3,NA,1,6,4,70,Mitalula,ratoon1,3,68,NARITA_15    ,15,NARITA_15    ,15,3.9,6.9,234,3.8,3.8,36.63889,1.1,2,1.1,1,13.29,6,12.02,1.99952381,1.27,90.9,14.8,660.25,769.8,116,0.1,15.5,11.45,2.9325,1.950833333,4.816666667,662,107.8,365,3.385899814,1111,49.99345408,45.21605102,No,,
1100,74,Tanzania,Mt_rt1,8,2016_Mitalula_69,NARITA 18,69,130397,3,NA,1,6,5,71,Mitalula,ratoon1,3,69,NARITA_18    ,18,NARITA_18    ,18,3,5.666666667,115,3.333333333,3.333333333,30.55555667,0.666666667,0,0.666666667,1,20,8,19.1,2.3875,0.9,133.3333333,16.33333333,860.6666667,988,127.3333333,0.1,16.27777778,12,3.583888889,2.549444444,4.888888889,647.75,340.25,365,1.072740632,1111,23.83629684,22.76366348,No,,
1101,76,Tanzania,Mt_rt1,8,2016_Mitalula_70,NARITA 8,70,130383,3,NA,1,6,6,72,Mitalula,ratoon1,3,70,NARITA_08    ,8,NARITA_08    ,8,4.25,7.75,355.75,4.5,4.5,45.53020333,1,0,1,1,23.025,8.75,21.99166667,2.510046296,1.033333333,144.75,16.08333333,790.6666667,918.25,127.5833333,0.119444444,16.65277778,12,3.599027778,2.528194444,5.180555556,593,325.25,365,1.122213682,1111,28.7070957,27.41875699,No,,
1102,77,Tanzania,Mt_rt1,8,2016_Mitalula_71,NARITA 11,71,130333,3,NA,1,6,7,73,Mitalula,ratoon1,3,71,NARITA_11    ,11,NARITA_11    ,11,3.454545455,6.181818182,277.7272727,3.545454545,3.545454545,44.66089455,1.181818182,3.030302727,1.181818182,1,19.93636364,7.727272727,18.96363636,2.457467532,0.972727273,127,15.81818182,690.8888889,849.7272727,144.8888889,0.109090909,16.6969697,12,3.591666667,2.530909091,5.166666667,582.7272727,267,365,1.367041199,1111,30.27900562,28.80164419,No,,
1103,78,Tanzania,Mt_rt1,8,2016_Mitalula_72,NARITA 13,72,130338,3,NA,1,6,8,74,Mitalula,ratoon1,3,72,NARITA_13    ,13,NARITA_13    ,13,5,6.833333333,300.4166667,5,5,35.18518333,1,0,1,1,18.64166667,7.833333333,18.81666667,2.402827381,-0.175,136.3333333,17,619.2222222,747.3333333,144.5555556,0.109722222,17.09722222,12,3.569722222,2.538472222,5.152777778,560.2727273,187.060606,365,1.951239268,1111,40.41190511,40.79127481,No,,
1104,79,Tanzania,Mt_rt1,8,2016_Mitalula_73,NARITA 25,73,NA,4,NA,NA,NA,NA,75,Mitalula,ratoon1,4,73,NARITA_25    ,25,NARITA_25    ,25,6.5,8,282.5,6.5,6.5,30.555555,2,16.666665,2,1,19.3,7.5,18,2.391964286,1.3,135,17.5,560,693,133,0.15,17.91666667,12,3.570833333,2.463333334,5.5,630.5,.,365,.,1111,.,.,No,,
1106,81,Tanzania,Mt_rt1,8,2016_Mitalula_74,NARITA 15,74,130343,4,NA,1,4,10,76,Mitalula,ratoon1,4,74,NARITA_15    ,15,NARITA_15    ,15,4.090909091,8.454545455,222.7272727,4.090909091,4.090909091,33.20706909,0.909090909,0,0.909090909,1,13.09090909,6.090909091,11.85454545,1.918517316,1.236363636,94.27272727,14.81818182,604.3333333,726.6363636,125.1111111,0.1,15.53787879,11.68939394,3.366666667,2.357121212,5.060606061,586.8333333,139.8030303,365,2.610816083,1111,37.97170911,34.38549213,No,,
1107,82,Tanzania,Mt_rt1,8,2016_Mitalula_75,NARITA 10,75,130394,4,NA,1,4,11,77,Mitalula,ratoon1,4,75,NARITA_10    ,10,NARITA_10    ,10,3.7,7.6,272.5,3.7,3.7,23.333333,0.9,3.333334,0.9,1,22.51,8.1,21.24,2.607003968,1.27,148.9,17.9,618.8,760.2,141.4,0.113333333,16.66833333,11.98333333,3.536,2.5255,4.983333333,625.8,134.4,365,2.71577381,1111,67.91772805,64.08585268,No,,
1108,83,Tanzania,Mt_rt1,8,2016_Mitalula_76,Williams,76,130378,4,1,1,4,12,78,Mitalula,ratoon1,4,76,Williams     ,34,Williams     ,34,0.5,6.166666667,115,0.5,0.5,15.27777833,0.333333333,0,0.333333333,1,14.01666667,6,13.53333333,2.255238095,0.483333333,84.5,13.83333333,720,890.6666667,170.6666667,0.1,16,12,3.542777778,2.519444445,4.805555555,637.5714286,253.0952381,365,1.442144873,1111,22.45782508,21.6834173,No,,
1109,84,Tanzania,Mt_rt1,8,2016_Mitalula_77,NARITA 19,77,130360,4,NA,1,4,13,79,Mitalula,ratoon1,4,77,NARITA_19    ,19,NARITA_19    ,19,4.666666667,8.333333333,207.7777778,4.555555556,4.555555556,34.82363444,1.444444444,7.619047778,1.444444444,1,11.28888889,6.444444444,10.52222222,1.643227513,0.766666667,94.11111111,14.22222222,645.7777778,753.6666667,107.8888889,0.1,15.31481481,11.18518519,2.788333333,1.802777778,4.888888889,595.4,158.2666667,365,2.306234203,1111,28.92468688,26.96031345,No,,
1110,85,Tanzania,Mt_rt1,8,2016_Mitalula_78,NARITA 4,78,130356,4,NA,1,4,14,80,Mitalula,ratoon1,4,78,NARITA_04    ,4,NARITA_04    ,4,2.6,6.8,292,2.6,2.6,45.555554,1,0,1,1,26.26,9,25.28,2.807611111,0.98,165,18,742.4,916.2,173.8,0.11,16.86666667,12.1,3.522333333,2.541333333,4.9,667.6666667,248.5333333,365,1.46861588,1111,42.84666269,41.2476631,No,,
1111,86,Tanzania,Mt_rt1,8,2016_Mitalula_79,NARITA 26,79,130402,4,NA,1,4,15,81,Mitalula,ratoon1,4,79,NARITA_26    ,26,NARITA_26    ,26,3.5,7.3,261.5,3.5,3.5,37.638889,0.9,0,0.8,1,20.69,8.2,19.68,2.388630952,1.01,141.3,16.6,746.375,873.6,153.875,10.09,16.1,11.86666667,3.399333334,2.3665,4.883333333,650.2222222,223.3777778,365,1.634003183,1111,37.56016123,35.72662992,No,,
1112,88,Tanzania,Mt_rt1,8,2016_Mitalula_80,NARITA 18,80,130335,4,NA,1,4,16,82,Mitalula,ratoon1,4,80,NARITA_18    ,18,NARITA_18    ,18,6.285714286,1.428571429,38.57142857,6.428571429,6.428571429,36.38888857,1.428571429,5.357142857,1.428571429,1,19.44285714,8.142857143,18.41428571,2.249829932,1.028571429,134.7142857,16.28571429,743.5714286,846.1428571,102.5714286,0.1,16.0952381,12,3.557142857,2.539761905,4.857142857,698.2,147.9428571,365,2.467168792,1111,53.29334831,50.47400879,No,,
1113,89,Tanzania,Mt_rt1,8,2016_Mitalula_81,NARITA 14,81,130370,4,NA,1,5,9,83,Mitalula,ratoon1,4,81,NARITA_14    ,14,NARITA_14    ,14,4.4,10,316,3.8,3.8,40.666668,1,0,1,1,17.9,7,16.82,2.349333333,1.08,115.8,16,695,825.8,121.5,0.1,16.1,12,3.489666667,2.481666667,4.933333333,690.2,135.6,365,2.691740413,1111,53.53037242,50.30060693,No,,
1115,91,Tanzania,Mt_rt1,8,2016_Mitalula_82,NARITA 27,82,130390,4,NA,1,5,10,85,Mitalula,ratoon1,4,82,NARITA_27    ,27,NARITA_27    ,27,5,6.8,196,5,5,35.22222,1.1,2,1,1,26.22,8.8,24.86,2.815694444,1.36,181.7,20.1,589.4444444,724,138.7777778,15.12,17.89166667,11.58333333,3.479333333,2.432833333,5.2,595.6,128.4,365,2.842679128,1111,82.80843692,78.51326246,No,,
1116,92,Tanzania,Mt_rt1,8,2016_Mitalula_83,NARITA 8,83,130393,4,NA,1,5,11,86,Mitalula,ratoon1,4,83,NARITA_08    ,8,NARITA_08    ,8,6.1,7.2,401,5.5,5.5,34.688492,1.2,5,1.2,1,35.13,9.3,33.76,3.606944444,1.37,194.5,20.5,631.5714286,744.9,136.5714286,0.175,18.68333333,12.26666667,3.706666667,2.650833333,5.266666667,529.6363636,215.2636364,365,1.695595253,1111,66.17811623,63.59730156,No,,
1117,93,Tanzania,Mt_rt1,8,2016_Mitalula_84,NARITA 22,84,130342,4,NA,1,5,12,87,Mitalula,ratoon1,4,84,NARITA_22    ,22,NARITA_22    ,22,8,12,330,8,8,33.33333,1,0,1,1,19,7,17.8,2.542857143,1.2,130,18,528,665,137,0.15,17.83333333,11.83333333,3.465,2.358333333,5.5,515,150,365,2.433333333,1111,51.36523333,48.12111333,No,,
1119,95,Tanzania,Mt_rt1,8,2016_Mitalula_85,NARITA 20,85,130410,4,NA,1,5,13,89,Mitalula,ratoon1,4,85,NARITA_20    ,20,NARITA_20    ,20,5,9.333333333,261.1111111,5.333333333,5.333333333,36.65123111,1.222222222,2.777777778,1.111111111,1,22.84444444,8.777777778,20.9,2.385108626,1.944444444,157.1111111,17.44444444,626.4444444,771.1111111,144.6666667,11.20740741,16.53703704,11.96296296,3.429814815,2.473148148,5.037037037,549.6,221.5111111,365,1.647772873,1111,41.82076845,38.26112134,No,,
1120,96,Tanzania,Mt_rt1,8,2016_Mitalula_86,NARITA 2,86,130377,4,NA,1,5,14,90,Mitalula,ratoon1,4,86,NARITA_02    ,2,NARITA_02    ,2,4.833333333,6.5,283.75,4.916666667,4.916666667,36.13040167,1.416666667,4.232804167,1.25,1,19.56666667,7.75,18.625,2.385403439,0.941666667,129.0833333,16.25,690.9166667,823.5833333,132.6666667,12.59166667,16.25,11.875,3.399166667,2.357361111,5.069444444,588,235.5833333,365,1.549345596,1111,33.68055254,32.05964008,No,,
1121,97,Tanzania,Mt_rt1,8,2016_Mitalula_87,NARITA 21,87,130358,4,NA,1,5,15,91,Mitalula,ratoon1,4,87,NARITA_21    ,21,NARITA_21    ,21,4.909090909,7.454545455,206.3636364,4.909090909,4.909090909,37.21681091,1.454545455,6.006493636,1.454545455,1,23.88181818,8.454545455,22.78181818,2.684718615,1.1,159.7272727,18.36363636,683.1818182,842.4545455,159.2727273,0.113636364,16.43939394,12.13636364,3.567878788,2.513484849,5.166666667,598.7,243.7545455,365,1.497407973,1111,39.73027653,37.90029425,No,,
1122,98,Tanzania,Mt_rt1,8,2016_Mitalula_88,Cachaco,88,130388,4,1,1,5,16,92,Mitalula,ratoon1,4,88,Cachaco      ,32,Cachaco      ,32,5.666666667,9.333333333,280.8333333,6,6,41.34259333,1,0,1,1,12.68333333,5.5,12.05,2.122222222,0.633333333,55.83333333,9.666666667,800,948.3333333,148.3333333,0.191666667,15.91666667,13.58333333,4.4675,3.481944444,4.638888889,677.3333333,271,365,1.346863469,1111,18.97890006,18.03120203,No,,
1123,99,Tanzania,Mt_rt1,8,2016_Mitalula_89,NARITA 13,89,130350,4,NA,1,6,9,93,Mitalula,ratoon1,4,89,NARITA_13    ,13,NARITA_13    ,13,4.5,8,321.6666667,4.5,4.5,33.5648125,1.25,4.166666667,1.25,1,18.83333333,8.083333333,17.78333333,2.197800926,1.05,144.5833333,17.66666667,563.1666667,709,145.8333333,0.108333333,17.15972222,11.84722222,3.510416667,2.487916667,5.125,568.75,140.25,365,2.602495544,1111,54.454183,51.41824182,No,,
1124,101,Tanzania,Mt_rt1,8,2016_Mitalula_90,NARITA 12,90,130330,4,NA,1,6,10,94,Mitalula,ratoon1,4,90,NARITA_12    ,12,NARITA_12    ,12,7.8,11.4,375,7.8,7.8,33.33333,1,0,1,1,23.56,8.2,22.4,2.7025,1.16,172.4,20.4,538.8,681,142.2,0.13,18.46666667,11.7,3.538666667,2.482333333,5.3,559.75,121.25,365,3.010309278,1111,78.79532701,74.91576082,No,,
1125,102,Tanzania,Mt_rt1,8,2016_Mitalula_91,NARITA 11,91,130355,4,NA,1,6,11,95,Mitalula,ratoon1,4,91,NARITA_11    ,11,NARITA_11    ,11,4.5,9.5,398.75,4.25,4.25,37.4999975,1,0,0.875,1,24.7125,8.5,26.2875,3.0765625,-1.575,172.125,19.625,526.4285714,684,160,18.88125,18.66666667,12.1875,3.498541667,2.525625,4.9375,566.3636364,117.6363636,365,3.102782072,1111,85.18870467,90.61803031,No,,
1126,103,Tanzania,Mt_rt1,8,2016_Mitalula_92,NARITA 7,92,130349,4,NA,1,6,12,96,Mitalula,ratoon1,4,92,NARITA_07    ,7,NARITA_07    ,7,5.272727273,8.272727273,412.2727273,5.272727273,5.272727273,39.67532455,1.090909091,1.515151818,1.090909091,1,23.00909091,8.636363636,23.14545455,2.671053391,-0.136363636,151.5454545,17.18181818,730.8,882.1818182,148.3,0.127272727,16.22727273,12.18181818,3.656363636,2.58469697,5.196969697,626.8181818,255.3636364,365,1.429334282,1111,36.5382152,36.75475935,No,,
1127,104,Tanzania,Mt_rt1,8,2016_Mitalula_93,Mbwazirume,93,130359,4,1,1,6,13,97,Mitalula,ratoon1,4,93,Mbwazirume   ,29,Mbwazirume   ,29,1.375,5.5,123.125,1.5,1.5,23.33333375,0.625,0,0.625,1,5.9125,3.875,5.4875,1.277083334,0.425,39.375,9.375,678.7142857,794.375,107.2857143,0.1,14.27083333,11.10416667,2.661458333,1.680208334,4.833333333,796.5,.,365,.,1111,.,.,No,,
1128,105,Tanzania,Mt_rt1,8,2016_Mitalula_94,Ndizi Uganda,94,130413,4,1,1,6,14,98,Mitalula,ratoon1,4,94,Ndizi_Uganda ,30,Ndizi_Uganda ,30,2.583333333,6.166666667,206.25,2.583333333,2.583333333,34.30555583,0.833333333,0,0.833333333,1,12.10833333,5.75,11.33333333,1.958253968,0.775,76,12.66666667,713.3,839.3333333,112.6,0.1125,14.90861111,12.22222222,3.498194444,2.473888889,5.027777778,579.3333333,260,365,1.403846154,1111,18.8850415,17.67629487,No,,
1129,106,Tanzania,Mt_rt1,8,2016_Mitalula_95,Williams,95,130345,4,NA,1,6,15,0,Mitalula,ratoon1,4,95,.,.,NARITA_06    ,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,.,1111,.,.,YES,,
1130,107,Tanzania,Mt_rt1,8,2016_Mitalula_96,Gros michel,96,130408,4,1,1,6,16,99,Mitalula,ratoon1,4,96,Gros_Michel  ,33,Gros_Michel  ,33,4.25,8,265,4.25,4.25,32.89848,1.25,7.29166625,1.25,1,17.8625,7.5,17.2125,2.298313492,0.65,108.375,14,779.375,912,132.625,0.1,16.16666667,12,3.571666667,2.505,5.1875,722.25,189.75,365,1.923583663,1111,38.17397464,36.7848587,No,,
1132,1,Tanzania,Mt_rt2,9,2016_Mitalula_1,NARITA 21,1,130387,1,NA,1,1,1,1,Mitalula,ratoon2,1,1,NARITA_21    ,21,NARITA_21    ,21,6.666666667,8.333333333,201.6666667,6.666666667,6.666666667,40.09259,1,0,1,1,17.13333333,6.666666667,16.33333333,2.452380952,0.8,105.6666667,15.33333333,957.6666667,1084.666667,127,0.1,15.94444444,12,3.612777778,2.528888889,5,871.7272727,212.9393943,365,1.714102744,1111,32.62817427,31.10467975,No,,
1133,14,Tanzania,Mt_rt2,9,2016_Mitalula_2,NARITA 22,2,130385,1,NA,1,1,2,2,Mitalula,ratoon2,1,2,NARITA_22    ,22,NARITA_22    ,22,6,6,170,7,7,47.61905,1,0,1,1,17.4,7,16.6,2.371428571,0.8,111,15,969,1082,113,0.1,16,12,3.626666667,2.546666667,5,868,214,365,1.705607477,1111,32.97178037,31.45583645,No,,
1134,25,Tanzania,Mt_rt2,9,2016_Mitalula_3,NARITA 13,3,130411,1,NA,1,1,3,3,Mitalula,ratoon2,1,3,NARITA_13    ,13,NARITA_13    ,13,4.4,4.7,105.5,4.9,4.9,48.166666,1,0,1,1,18.2,7.5,17.5,2.327103175,0.7,112.1,14.7,928.3333333,1030.5,103.3333333,0.1,16.05,11.96666667,3.573833333,2.501,5.1,857.3333333,173.1666667,365,2.107795957,1111,42.62005581,40.9808229,No,,
1135,38,Tanzania,Mt_rt2,9,2016_Mitalula_4,Mbwazirume,4,130419,1,1,1,1,4,4,Mitalula,ratoon2,1,4,Mbwazirume   ,29,Mbwazirume   ,29,2,3.75,88.75,2.5,2.5,42.0138875,0.75,0,0.75,1,13.525,6.25,12.975,2.094285714,0.55,87.75,13.75,1025.25,1118.5,93.25,0.1,15.29166667,12,3.417083333,2.362916667,4.958333333,756.6666667,361.8333333,365,1.008751727,1111,15.15778086,14.54138312,No,,
1136,51,Tanzania,Mt_rt2,9,2016_Mitalula_5,NARITA 26,5,130423,1,NA,1,1,5,5,Mitalula,ratoon2,1,5,NARITA_26    ,26,NARITA_26    ,26,3.625,6.375,186.25,4.25,4.25,49.7395825,1,0,1,1,19.8,7.875,19.0125,2.403844246,0.7875,124,15.25,932.875,1049,116.125,0.1,16.27083333,12,3.591458333,2.522083333,5.041666667,855.1111111,193.8888889,365,1.88252149,1111,41.41133123,39.76428965,No,,
1137,63,Tanzania,Mt_rt2,9,2016_Mitalula_6,NARITA 6,6,NA,1,NA,NA,NA,NA,6,Mitalula,ratoon2,1,6,NARITA_06    ,6,NARITA_06    ,6,4.5,6.5,262.5,5.5,5.5,47.22222,1,0,1,1,19.6,8,18.7,2.33968254,0.9,122,15,1007.5,1120,112.5,0.1,16.16666667,12,3.515833334,2.540833334,4.833333333,900.5,219.5,365,1.662870159,1111,36.20999544,34.54729157,No,,
1139,76,Tanzania,Mt_rt2,9,2016_Mitalula_7,NARITA 12,7,130334,1,NA,1,1,7,7,Mitalula,ratoon2,1,7,NARITA_12    ,12,NARITA_12    ,12,3.8,6.5,156,4.2,4.2,45.70238,1,0,1,1,20.13,7.7,19.32,2.503234127,0.81,123.9,15.8,896.75,1003.2,108.5,0.105,17.21666667,11.98333333,3.598166667,2.5325,5.083333333,847.3333333,155.8666667,365,2.341745081,1111,52.37179394,50.26443412,No,,
1140,88,Tanzania,Mt_rt2,9,2016_Mitalula_8,Gros michel,8,130417,1,1,1,1,8,8,Mitalula,ratoon2,1,8,Gros_Michel  ,33,Gros_Michel  ,33,3.5,6.25,198.75,4.25,4.25,48.214285,1,0,1,1,19.05,7.75,18.175,2.350793651,0.875,118.25,15,1005.5,1103,97.5,0.1,16.20833333,12,3.604166667,2.517083334,5.041666667,902.5,200.5,365,1.820448878,1111,38.5289813,36.75927743,No,,
1141,101,Tanzania,Mt_rt2,9,2016_Mitalula_9,Williams,9,130414,1,1,1,2,1,9,Mitalula,ratoon2,1,9,Williams     ,34,Williams     ,34,0,3,110,0,0,0,0,0,0,1,16.3,7,15.6,2.228571429,0.7,97,13,1039,1150,111,0.1,16,12,3.48,2.448333333,5,858.2857143,291.7142857,365,1.25122429,1111,22.65879603,21.6857189,No,,
