Number_K,Number_H,Country_ID,Envnt,Env_ID,plot_name.y,accession_name.y,plot_number.y,plot_id,block_number,is_a_control,rep_number,row_number,col_number,Number_G,location_name.y,which_cycle.y,Block_ID.y,Plot_ID.y,New_Genotype,Genotype_ID.y,New_Geno,Geno_ID,Number_of_functional_leaves_count_at_harvesting_COMP_0000296_mean,harvest_sucker_functional_leaves.CO_325.0000676_mean,Tallest_sucker_height_in_cm_at_harvesting_COMP.0000306_mean,Rank_of_oldest_standing_leaf_count_at_harvesting_COMP.0000310_mean,harvest_leafspot_number_standing_leaves.CO_325.0000759_mean,Black_Sigatoka_disease_infection_index_at_harvesting_COMP.0000281_mean,Youngest_leaf_spotted_rank_at_harvesting_COMP.0000307_mean,Index_of_non_spotted_leaves_calculation_at_harvesting_COMP.0000294_mean,harvest_youngest_leaf_with_BLS_symptoms_mean,harvest_fusarium_rating_external.CO_325.0000750_mean,Bunch_weight_in_kg_at_harvesting_COMP.0000282_mean,Number_of_hands_in_bunch_count_at_harvesting_COMP.0000297_mean,Multiple_hand_weight_in_kg_at_harvesting_COMP.0000308_mean,Average_hand_weight_in_kg_at_harvesting_COMP.0000279_mean,harvest_rachis_weight.CO_325.0000670_mean,harvest_number_fingers_bunch.CO_325.0000717_mean,Average_number_of_fingers_in_hand_calculation_at_harvesting_COMP.0000309_mean,Days_planting_to_shooting_mean,Days_planting_to_harvest_mean,Days_shooting_harvest_mean,harvest_average_finger_weight.CO_325.0000335_mean,Average_finger_external_length_in_cm_CO_325.0000338_mean,harvest_average_finger_circumf.CO_325.0000345_mean,harvest_average_finger_diameter.CO_325.0000349_mean,Average_fruit_pulp_lateral_diameter_in_cm_CO_325.0000353_mean,Average_finger_peel_thickness_in_mm_CO_325.0000356_mean,Previous_Cycle_Days_planting_to_harvest_mean,Cycle_Length,Days_Year,Annual_Crop_Cycle_Proportion,Plants_per_Ha,Bunch_Yield_t_per_Ha_per_Yr,MHW_Yield_tons_per_Ha_per_Yr,REMOVE_FROM_ANALYSIS_BWT_0,Dup_Plot_Remove,Data_Del
51,46,Uganda,Ka_fp,1,2016_Kawanda_49,NARITA 6,49,125407,3,NA,1,1,17,50,Kawanda,firstplant,3,49,NARITA_06    ,6,NARITA_06    ,6,1.25,7.25,272.5,7.5,7.5,19.17388168,5.75,30.68181818,3.25,1,13.225,8.25,11.3875,1.322941469,1.8375,118.5,14,411.5,569,157.5,50.05,13.79166667,10.33333334,3.104166667,2.575,2.875,0,569,365,0.641476274,1111,9.425194859,8.115645101,No,,
52,48,Uganda,Ka_fp,1,2016_Kawanda_50,Mbwazirume,50,125371,3,1,1,1,18,51,Kawanda,firstplant,3,50,Mbwazirume   ,29,Mbwazirume   ,29,0,7.3,286,7.8,7.8,29.58333333,5,24.28571429,2.4,1,18.85,6.9,17.77,2.578035714,1.08,107.1,15.1,469.8888889,584.1,114,47.16333334,16.58333333,13.95,4.63,3.933333333,3.216666667,0,584.1,365,0.624892998,1111,13.08672787,12.33693126,No,,
53,49,Uganda,Ka_fp,1,2016_Kawanda_51,Williams,51,125423,3,1,1,1,19,52,Kawanda,firstplant,3,51,Williams     ,34,Williams     ,34,0.5,8.1,158,8.6,8.6,13.36309524,6.5,62.67857143,6.5,1,15.96,8.1,15.12,1.930404762,0.84,107.3,13,341.8333333,483.7,145.8333333,0.116666667,18.8,11.81666667,3.591666667,2.903333333,3.366666667,0,483.7,365,0.754599959,1111,13.38023444,12.67601158,No,,
54,50,Uganda,Ka_fp,1,2016_Kawanda_52,NARITA 4,52,125379,3,NA,1,1,20,53,Kawanda,firstplant,3,52,NARITA_04    ,4,NARITA_04    ,4,2.8,12,263,11.8,11.8,3.01046176,7.4,54.4977245,7.4,1,12.54,6.3,13.18,2.082761905,-0.64,97.8,15.1,318.1,475.5555556,156.8888889,0.105,17.71666667,11.73333333,3.515,2.94,2.75,0,475.5555556,365,0.767523364,1111,10.69308946,11.23882927,No,,
55,51,Uganda,Ka_fp,1,2016_Kawanda_53,NARITA 24,53,125409,3,NA,1,1,21,54,Kawanda,firstplant,3,53,NARITA_24    ,24,NARITA_24    ,24,0.272727273,5.090909091,296.8181818,5.363636364,5.363636364,28.53436967,3.454545455,17.14876033,1.727272727,1,17.81818182,8.636363636,18,2.053596681,-0.181818182,153.7272727,17.09090909,459.1818182,616,156.8181818,54.59090909,15.39393939,10.98484848,3.45,2.83030303,2.878787879,0,616,365,0.592532468,1111,11.72977273,11.84946429,No,,
56,52,Uganda,Ka_fp,1,2016_Kawanda_54,Nakitembe,54,125389,3,1,1,1,22,55,Kawanda,firstplant,3,54,Nakitembe    ,35,Nakitembe    ,35,0.2,8,284,8.2,8.2,14.255291,6.4,65.63095238,6.4,1,10.68,5.4,10.3,1.876214286,0.38,68.8,11.9,407.7142857,507.8,113,0.116666667,16.45,13.08333333,4.148333333,3.43,3.116666667,0,507.8,365,0.718786924,1111,8.528751871,8.225294407,No,,
57,53,Uganda,Ka_fp,1,2016_Kawanda_55,NARITA 12,55,125349,3,NA,1,1,23,56,Kawanda,firstplant,3,55,NARITA_12    ,12,NARITA_12    ,12,2.2,9.3,272.5,8.9,8.9,14.11531986,6.8,63.42352092,6.8,1,16.83,7.5,16.78,2.256428571,0.05,123.8,16.1,367.1428571,519.3,153.5714286,0.1,18.21666667,11.18333333,3.501666667,2.928333333,2.666666667,0,519.3,365,0.702869247,1111,13.14234055,13.10329617,No,,
58,54,Uganda,Ka_fp,1,2016_Kawanda_56,NARITA 2,56,125381,3,NA,1,1,24,57,Kawanda,firstplant,3,56,NARITA_02    ,2,NARITA_02    ,2,2.625,10.5,293.75,9.875,9.875,2.20959596,3.375,22.45265152,3.375,1,15,7.25,16.45,2.328869048,-1.45,104.75,13.75,307,449.75,130.6666667,0.1,16.83333333,11.52083333,3.597916667,3.002083333,2.875,0,449.75,365,0.811561979,1111,13.52468038,14.83206615,No,,
59,55,Uganda,Ka_fp,1,2016_Kawanda_57,NARITA 21,57,125354,3,NA,1,2,17,58,Kawanda,firstplant,3,57,NARITA_21    ,21,NARITA_21    ,21,5.666666667,11.44444444,259.4444444,11.44444444,11.44444444,5.566879108,8.555555556,57.04465288,8.555555556,1,19.66666667,8.888888889,21.94444444,2.48962963,-2.277777778,124.1111111,13.44444444,305.2222222,450.8888889,145.6666667,0.105555556,16.92592593,12.16666667,4.07037037,3.303703704,3.240740741,0,450.8888889,365,0.809512075,1111,17.687569,19.73612925,No,,
60,56,Uganda,Ka_fp,1,2016_Kawanda_58,NARITA 23,58,125374,3,NA,1,2,18,59,Kawanda,firstplant,3,58,NARITA_23    ,23,NARITA_23    ,23,4.181818182,11.27272727,285.9090909,10.09090909,10.09090909,4.660238751,6.272727273,51.55188246,6.272727273,1,19.58181818,9.090909091,20.3,2.212424242,-0.718181818,132.2727273,14.09090909,371.8,505.2,132.5555556,21.33181818,16.01515152,13.72727273,4.351515152,3.513636364,3.424242424,0,505.2,365,0.722486144,1111,15.71797506,16.29444675,No,,
61,57,Uganda,Ka_fp,1,2016_Kawanda_59,NARITA 18,59,125406,3,NA,1,2,19,60,Kawanda,firstplant,3,59,NARITA_18    ,18,NARITA_18    ,18,0.8,8.9,203.5,9.1,9.1,11.24117549,7.1,59.67174492,6.5,1,18.08,7.9,17.41,2.234920635,0.67,143.2,17.6,400.5555556,538.4,135.7777778,10.09,16.41666667,12.21666667,3.723333333,3.03,2.9,0,538.4,365,0.677934621,1111,13.61759138,13.11295719,No,,
62,59,Uganda,Ka_fp,1,2016_Kawanda_60,NARITA 13,60,125380,3,NA,1,2,20,61,Kawanda,firstplant,3,60,NARITA_13    ,13,NARITA_13    ,13,2.777777778,9.444444444,247.7777778,9.666666667,9.666666667,6.481255369,8.111111111,65.76855244,6.777777778,1,10.22222222,7.111111111,10.68888889,1.494642857,-0.466666667,91.44444444,12.44444444,362.75,527.625,156.8571429,11.21666667,15.01851852,11.61111111,3.525925926,2.853703704,2.814814815,0,527.625,365,0.691779199,1111,7.8564595,8.215123958,No,,
63,60,Uganda,Ka_fp,1,2016_Kawanda_61,NARITA 7,61,125355,3,NA,1,2,21,62,Kawanda,firstplant,3,61,NARITA_07    ,7,NARITA_07    ,7,1.6,9.6,307.5,9.3,9.3,15.5729317,7.1,44.27308802,4.9,1,12.85,7.4,13.12,1.764464286,-0.27,108.5,14.3,445.5,569.8,127.5,7.86,14.88333334,11.76666667,3.826666667,3.071666667,3.233333333,0,569.8,365,0.640575641,1111,9.145082046,9.337235521,No,,
64,61,Uganda,Ka_fp,1,2016_Kawanda_62,NARITA 9,62,125388,3,NA,1,2,22,63,Kawanda,firstplant,3,62,NARITA_17    ,9,NARITA_17    ,17,3.5,12,252.5,12,12,6.944444444,10,75,10,1,20,9.5,19.65,2.097222222,0.35,147.5,15,404.5,555,150.5,0.1,16.08333334,11.58333333,3.666666667,3.066666667,2.833333334,0,555,365,0.657657658,1111,14.61315315,14.35742297,No,No,No
65,62,Uganda,Ka_fp,1,2016_Kawanda_63,Pisang Ceylan,63,125339,3,1,1,2,23,64,Kawanda,firstplant,3,63,Pisang_Ceylan,31,Pisang_Ceylan,31,4.333333333,10.55555556,277.7777778,9.555555556,9.555555556,6.597404653,7.333333333,30.8377425,3.222222222,1,17.22222222,10.55555556,16.67777778,1.580662177,0.544444444,162.2222222,14.77777778,497.6666667,637.1111111,139.4444444,44.5,12.53703704,11.5,3.6,2.983333333,2.833333333,0,637.1111111,365,0.5728985,1111,10.96177625,10.61524268,No,,
66,63,Uganda,Ka_fp,1,2016_Kawanda_64,Cachaco,64,125373,3,1,1,2,24,65,Kawanda,firstplant,3,64,Cachaco      ,32,Cachaco      ,32,0.545454545,10.45454545,305.5454545,11.18181818,11.18181818,24.90252172,7.818181818,45.10913329,5.818181818,1,12.90909091,5.727272727,10.95181818,1.915,1.957272727,58.63636364,9.727272727,414.6666667,568.9090909,152.3333333,47.48333333,15.59090909,15.21212121,4.701515151,3.78030303,4.5,0,568.9090909,365,0.641578779,1111,9.201522852,7.806390547,No,,
67,64,Uganda,Ka_fp,1,2016_Kawanda_65,NARITA 22,65,125369,3,NA,1,3,17,66,Kawanda,firstplant,3,65,NARITA_22    ,22,NARITA_22    ,22,6.4,12.4,267,12.2,12.2,2.896825397,9.2,48,6.8,1,13.5,7.8,15.42,1.978928571,-1.92,105.6,13,394.2,519,124.8,23.41333334,16.5,11.33333333,3.5,2.85,3.033333333,0,519,365,0.70327553,1111,10.54807803,12.04824913,No,,
68,65,Uganda,Ka_fp,1,2016_Kawanda_66,NARITA 16,66,125383,3,NA,1,3,18,67,Kawanda,firstplant,3,66,NARITA_16    ,16,NARITA_16    ,16,1.666666667,7.444444444,302.7777778,7.333333333,7.333333333,19.30629042,5,38.97266314,4,1,12.8,5.222222222,11.47777778,2.168174603,1.322222222,74.55555556,13.77777778,433.3333333,569.3333333,136,33.41111111,19.72222222,11.27777778,3.383333333,2.82037037,2.666666667,0,569.3333333,365,0.641100703,1111,9.116964872,8.175195065,No,,
69,66,Uganda,Ka_fp,1,2016_Kawanda_67,NARITA 10,67,125390,3,NA,1,3,19,68,Kawanda,firstplant,3,67,NARITA_10    ,10,NARITA_10    ,10,0.25,6.75,256.6666667,8.166666667,8.166666667,15.03737775,5.333333333,50.80236893,5.25,1,12.98333333,7.583333333,11.85833333,1.55598545,1.125,122.6666667,15.5,376.5,531.25,151.9,0.095416667,15.23611111,10.43055556,3.175,2.622222222,2.375,0,531.25,365,0.687058824,1111,9.910468546,9.051730899,No,,
70,67,Uganda,Ka_fp,1,2016_Kawanda_68,NARITA 11,68,125392,3,NA,1,3,20,69,Kawanda,firstplant,3,68,NARITA_11    ,11,NARITA_11    ,11,4.777777778,10.22222222,239.4444444,10.44444444,10.44444444,11.21837011,8.333333333,68.9290031,8.333333333,1,20.02222222,8.666666667,18.22222222,2.171516755,1.8,129.8888889,14.55555556,414.375,599,150.625,0.098333333,18,11.83333333,3.688888889,3.02962963,2.944444444,0,599,365,0.609348915,1111,13.55477703,12.33620107,No,,
71,68,Uganda,Ka_fp,1,2016_Kawanda_69,Kisansa,69,125405,3,1,1,3,21,70,Kawanda,firstplant,3,69,Kisansa      ,30,Kisansa      ,30,0,8,270.5555556,7.777777778,7.777777778,24.59215167,5.222222222,34.58994709,3.444444444,1,13.38888889,6,13.75555556,2.253439153,-0.366666667,89.88888889,14.44444444,459.625,572,112.375,16.74259259,12.87037037,9.962962963,3.218518519,2.696296296,2.425925926,0,572,365,0.638111888,1111,9.491949787,9.751895302,No,,
72,70,Uganda,Ka_fp,1,2016_Kawanda_70,NARITA 14,70,125391,3,NA,1,3,22,71,Kawanda,firstplant,3,70,NARITA_14    ,14,NARITA_14    ,14,3.6,11.8,233,11.9,11.9,6.308552559,9.4,53.45221445,7.2,1,14.85,7.3,14.35,1.964821429,0.5,107.1,14.3,418.7,571.3,152.6,10.18,17.36666667,11.65,3.64,3.016666667,2.866666667,0,571.3,365,0.638893751,1111,10.54069272,10.18578724,No,,
73,71,Uganda,Ka_fp,1,2016_Kawanda_71,Gros michel,71,125341,3,1,1,3,23,72,Kawanda,firstplant,3,71,Gros_Michel  ,33,Gros_Michel  ,33,0,7.333333333,263.3333333,7.666666667,7.666666667,25.29761905,5.333333333,40.47619048,3.666666667,1,12.66666667,6.666666667,11.76666667,1.769285714,0.9,99.33333333,14.33333333,465.5,606,117.5,33.4,14.61111111,10.72222222,3.522222222,2.877777778,3.055555556,0,606,365,0.602310231,1111,8.476111113,7.873861113,No,,
74,72,Uganda,Ka_fp,1,2016_Kawanda_72,NARITA 8,72,125346,3,NA,1,3,24,73,Kawanda,firstplant,3,72,NARITA_08    ,8,NARITA_08    ,8,2.5,8.5,237.5,8,8,6.363636364,7.5,40.90909091,5,1,20,8,19.95,2.49375,0.05,123,15,467.5,584.5,117,75.05,18.25,12.5,3.908333333,3.291666667,3.25,0,584.5,365,0.624465355,1111,13.87562019,13.84093114,No,,
75,73,Uganda,Ka_fp,1,2016_Kawanda_73,Kisansa,73,125382,4,1,1,1,25,74,Kawanda,firstplant,4,73,Kisansa      ,30,Kisansa      ,30,0.363636364,7.545454545,305.9090909,7.454545455,7.454545455,22.19516595,5.272727273,52.43506494,4.909090909,1,15.63636364,6.545454545,14.9,2.249837662,0.736363636,100.3636364,14.81818182,428.7,547.5454545,118.8,13.75606061,17.27272727,13.24242424,4.259090909,3.557575758,2.924242424,0,547.5454545,365,0.666611323,1111,11.58037191,11.03501719,No,,
76,74,Uganda,Ka_fp,1,2016_Kawanda_74,Gros michel,74,125350,4,1,1,1,26,75,Kawanda,firstplant,4,74,Gros_Michel  ,33,Gros_Michel  ,33,0,6.6,219,7.4,7.4,31.01851852,4.8,28.88888889,2.8,1,8.96,6,8.8,1.38,0.16,79.8,12.2,464,636.6,128.25,40.08,15.53333333,11.03333333,3.406666667,2.736666667,3.1,0,636.6,365,0.573358467,1111,5.70753126,5.605611059,No,,
77,75,Uganda,Ka_fp,1,2016_Kawanda_75,NARITA 21,75,125402,4,NA,1,1,27,76,Kawanda,firstplant,4,75,NARITA_21    ,21,NARITA_21    ,21,5.142857143,11.28571429,233.5714286,11.14285714,11.14285714,8.056097342,9.571428571,75.85430443,9.571428571,1,14.94285714,8.142857143,17.01428571,2.150085034,-2.071428571,97.71428571,11.57142857,349.2857143,497.2857143,148,0.1,16.28571429,12.16666667,3.911904762,3.157142857,3.095238095,0,497.2857143,365,0.733984487,1111,12.18525395,13.87441439,No,,
78,76,Uganda,Ka_fp,1,2016_Kawanda_76,NARITA 24,76,125386,4,NA,1,1,28,77,Kawanda,firstplant,4,76,NARITA_24    ,24,NARITA_24    ,24,0,8.111111111,291.1111111,8.111111111,8.111111111,27.46472663,5.555555556,13.88888889,1.333333333,1,19.33333333,9,19.01111111,2.126666667,0.322222222,167.2222222,18.11111111,463.4444444,623.6666667,160.2222222,83.35555556,15.51851852,10.77777778,3.411111111,2.803703704,2.833333333,0,623.6666667,365,0.58524853,1111,12.57074826,12.36123579,No,,
79,77,Uganda,Ka_fp,1,2016_Kawanda_77,NARITA 4,77,125368,4,NA,1,1,29,78,Kawanda,firstplant,4,77,NARITA_04    ,4,NARITA_04    ,4,0.363636364,12.36363636,243.6363636,11.81818182,11.81818182,4.588382998,10.36363636,56.89739553,7.636363636,1,15.59090909,7.181818182,15.1,2.09025974,0.490909091,120.8181818,16.45454545,411.0909091,569.2727273,158.1818182,31.89090909,15.93939394,11.3030303,3.562121212,2.98030303,2.757575758,0,569.2727273,365,0.641168956,1111,11.10600806,10.75631452,No,,
80,78,Uganda,Ka_fp,1,2016_Kawanda_78,NARITA 22,78,125364,4,NA,1,1,30,0,Kawanda,firstplant,4,78,.,.,NARITA_22    ,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,YES,,
81,79,Uganda,Ka_fp,1,2016_Kawanda_79,Williams,79,125410,4,1,1,1,31,79,Kawanda,firstplant,4,79,Williams     ,34,Williams     ,34,0.1,9,195.5,9.4,9.3,24.30886243,6.7,31.76190476,3.9,1,14.15,7.5,13.745,1.822539682,0.405,114.6,14.9,469.3333333,640.1,151.5555556,50.24433333,16.78333333,11.21666667,3.54,2.898333333,3.133333333,0,640.1,365,0.570223403,1111,8.964282534,8.707707663,No,,
82,81,Uganda,Ka_fp,1,2016_Kawanda_80,NARITA 6,80,125343,4,NA,1,1,32,80,Kawanda,firstplant,4,80,NARITA_06    ,6,NARITA_06    ,6,1.666666667,12,241.6666667,12,12,16.69312169,9.333333333,45,5.666666667,1,14.16666667,8,14,1.75,0.166666667,118.3333333,14.33333333,394,565.3333333,163,0.4,13.83333333,11.11111111,3.466666667,2.761111111,3.055555556,0,565.3333333,365,0.645636792,1111,10.16178509,10.04223467,No,,
83,82,Uganda,Ka_fp,1,2016_Kawanda_81,NARITA 14,81,125378,4,NA,1,2,25,81,Kawanda,firstplant,4,81,NARITA_14    ,14,NARITA_14    ,14,6.428571429,11.85714286,230.7142857,11.28571429,11.28571429,5.036075036,10,68.35497835,8.714285714,1,16.07142857,7,18.8,2.703061225,-2.728571429,86.42857143,11.85714286,375.8571429,539,163.1428571,14.37619048,19.88095238,12.38095238,4.016666667,3.321428571,2.976190476,0,539,365,0.677179963,1111,12.09129009,14.14412245,No,,
84,83,Uganda,Ka_fp,1,2016_Kawanda_82,Cachaco,82,125398,4,1,1,2,26,82,Kawanda,firstplant,4,82,Cachaco      ,32,Cachaco      ,32,0.090909091,8.909090909,327.7272727,10,10,32.95798898,6.363636364,30.85399449,3.818181818,1,13.78181818,5.545454545,12.42727273,2.248484849,1.354545455,59.36363636,10.18181818,428.5,583.3636364,153.8,85.22575757,15.48484849,15.77272727,4.801515151,3.881818182,4.212121212,0,583.3636364,365,0.625681783,1111,9.580189183,8.638600671,No,,
85,84,Uganda,Ka_fp,1,2016_Kawanda_83,Nakitembe,83,125401,4,1,1,2,27,83,Kawanda,firstplant,4,83,Nakitembe    ,35,Nakitembe    ,35,0.833333333,8.166666667,272.0833333,8.25,8.25,18.84204145,5.833333333,58.29695767,5.833333333,1,11.09166667,5.833333333,11.88333333,2.025515873,-0.791666667,81,13.33333333,407.4,519.1666667,110.3,0.104166667,15.79166667,12.65,4.197222222,3.520833333,3.041666667,0,519.1666667,365,0.703049759,1111,8.663570869,9.281932421,No,,
86,85,Uganda,Ka_fp,1,2016_Kawanda_84,NARITA 23,84,125352,4,NA,1,2,28,84,Kawanda,firstplant,4,84,NARITA_23    ,23,NARITA_23    ,23,3.888888889,11.66666667,277.7777778,10.55555556,10.55555556,6.435868658,8.888888889,74.54588621,8.888888889,1,22.27777778,9.333333333,21.9,2.342783389,0.377777778,135,14,379.2222222,512.2222222,133,0.141111111,16.94444445,14.33333333,4.37962963,3.607407407,3.537037037,0,512.2222222,365,0.712581345,1111,17.63682376,17.33774545,No,,
87,86,Uganda,Ka_fp,1,2016_Kawanda_85,NARITA 18,85,125418,4,NA,1,2,29,85,Kawanda,firstplant,4,85,NARITA_18    ,18,NARITA_18    ,18,0.6,9,208,9,9,18.57671958,6.4,59.87301587,6.4,1,15.76,9,19.38,2.173722222,-3.62,160.6,17.4,433.2,573.6,140.4,0.1,14.73333333,11.46666667,3.663333334,3.006666667,3.566666667,0,573.6,365,0.636331939,1111,11.14176499,13.70097751,No,,
88,87,Uganda,Ka_fp,1,2016_Kawanda_86,NARITA 2,86,125385,4,NA,1,2,30,86,Kawanda,firstplant,4,86,NARITA_02    ,2,NARITA_02    ,2,5.75,12.75,350,12,12,3.562409813,11,83.17099567,11,1,19.25,7.5,17.5,2.347271826,1.75,114.25,14.75,398.25,534.75,136.5,0.115,16.83333334,11.79166667,3.783333333,3.1875,2.833333334,0,534.75,365,0.682561945,1111,14.59778167,13.27071061,No,,
89,88,Uganda,Ka_fp,1,2016_Kawanda_87,NARITA 11,87,125366,4,NA,1,2,31,87,Kawanda,firstplant,4,87,NARITA_11    ,11,NARITA_11    ,11,4,10.8,294.4,10.4,10.4,8.092463093,8.6,42.03418804,5.2,1,21.1,7.8,19.36,2.46,1.74,122.4,15.2,429.25,584.4,153.75,20.26333333,20.13333333,12,3.803333333,3.126666667,2.966666667,0,584.4,365,0.624572211,1111,14.64128422,13.4338987,No,,
90,89,Uganda,Ka_fp,1,2016_Kawanda_88,Mbwazirume,88,125396,4,1,1,2,32,88,Kawanda,firstplant,4,88,Mbwazirume   ,29,Mbwazirume   ,29,0,7.428571429,245,7.428571429,7.428571429,21.28684807,5.142857143,34.18367347,3.142857143,1,17.57142857,7.142857143,17.05714286,2.386989796,0.514285714,109.5714286,15,535.4285714,639.5714286,104.1428571,78.64761905,16.61904762,13.14285714,4.471428571,3.764285714,3.023809524,0,639.5714286,365,0.570694662,1111,11.14101965,10.81494103,No,,
91,90,Uganda,Ka_fp,1,2016_Kawanda_89,NARITA 16,89,125358,4,NA,1,3,25,89,Kawanda,firstplant,4,89,NARITA_16    ,16,NARITA_16    ,16,2.272727273,9.181818182,275.4545455,9.090909091,9.090909091,17.80991736,6.545454545,50.65197429,5.363636364,1,11.92727273,5.363636364,11.19090909,2.131417749,0.736363636,76,13.81818182,405.2222222,542.4545455,139.6666667,18.26363636,20.07575758,10.90909091,3.353030303,2.83030303,2.575757576,0,542.4545455,365,0.672867438,1111,8.91630099,8.365828137,No,,
92,92,Uganda,Ka_fp,1,2016_Kawanda_90,Pisang Ceylan,90,125338,4,1,1,3,26,90,Kawanda,firstplant,4,90,Pisang_Ceylan,31,Pisang_Ceylan,31,8,12.5,311.25,12,12,8.419335294,10.33333333,33.78246753,4.75,1,17.25,10.33333333,17.725,1.696727694,-0.475,154.3333333,14.41666667,424.3333333,577.75,153.4166667,57.76111111,12.33333333,11.38888889,3.606944445,3.048611111,2.680555556,0,577.75,365,0.631761142,1111,12.10754435,12.4409405,No,,
93,93,Uganda,Ka_fp,1,2016_Kawanda_91,NARITA 9,91,125363,4,NA,1,3,27,0,Kawanda,firstplant,4,91,.,.,NARITA_17    ,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,YES,No,No
94,94,Uganda,Ka_fp,1,2016_Kawanda_92,NARITA 8,92,125357,4,NA,1,3,28,91,Kawanda,firstplant,4,92,NARITA_08    ,8,NARITA_08    ,8,2.25,11,293.75,8.5,8.5,3.553391054,6.25,56.45743146,6.25,1,16.375,6.25,16.075,2.633452381,0.3,91.25,14,416.5,547.25,130.75,0.129166667,18.66666667,12.58333334,3.958333334,3.379166667,2.916666667,0,547.25,365,0.66697122,1111,12.13395729,11.91165578,No,,
95,95,Uganda,Ka_fp,1,2016_Kawanda_93,NARITA 13,93,125367,4,NA,1,3,29,92,Kawanda,firstplant,4,93,NARITA_13    ,13,NARITA_13    ,13,0,9.333333333,275,9.666666667,9.666666667,10.92592593,7.666666667,68.88888889,7.666666667,1,15.16666667,6.666666667,13.36666667,2.000793651,1.8,84.66666667,12,367.5,505,146.5,0.1,17.44444445,12.66666667,3.827777778,3.188888889,3,0,505,365,0.722772277,1111,12.17883334,10.73343334,No,,
96,96,Uganda,Ka_fp,1,2016_Kawanda_94,NARITA 10,94,125421,4,NA,1,3,30,93,Kawanda,firstplant,4,94,NARITA_10    ,10,NARITA_10    ,10,0.625,10.125,295,10.375,10.375,16.05902778,8,60.41666667,7.125,1,17.1875,7.625,16.45,2.153472222,0.7375,135.25,17.125,403.125,553.25,150.125,12.5875,16.83333333,11.08333333,3.3625,2.83125,2.458333333,0,553.25,365,0.659737912,1111,12.5979016,12.0573371,No,,
97,97,Uganda,Ka_fp,1,2016_Kawanda_95,NARITA 7,95,125353,4,NA,1,3,31,94,Kawanda,firstplant,4,95,NARITA_07    ,7,NARITA_07    ,7,3.4,11.3,335,10.8,10.8,9.029914531,8.9,28.82867133,3.8,1,24.53,7.8,23.32,2.981051587,1.21,115.8,14.5,464.5,592.6,125.75,151.735,18.26666667,14.05,4.456666667,3.643333333,3.533333333,0,592.6,365,0.615929801,1111,16.78583016,15.95782956,No,,
98,98,Uganda,Ka_fp,1,2016_Kawanda_96,NARITA 12,96,125416,4,NA,1,3,32,95,Kawanda,firstplant,4,96,NARITA_12    ,12,NARITA_12    ,12,1.285714286,8.714285714,277.8571429,8.285714286,8.285714286,16.15517419,6.285714286,33.8023088,3.571428571,1,18,7.285714286,17.35714286,2.391071428,0.642857143,125.8571429,16.85714286,421.7142857,576.4285714,154.7142857,50.05714286,18.0952381,11.11904762,3.578571428,3.002380952,2.738095238,0,576.4285714,365,0.633209418,1111,12.66292193,12.21067472,No,,
100,1,Uganda,Ka_rt1,2,2016_Kawanda_1,NARITA 4,1,125395,1,NA,1,1,1,1,Kawanda,ratoon1,1,1,NARITA_04    ,4,NARITA_04    ,4,0.5,11.1,284.5,10.9,10.9,6.918803419,9.2,14.16666667,1.7,1,24.86,8.2,24.7,3.009900794,0.16,159,19,464.3,622.5,158.2,95.025,18.01666667,11.6,3.85,3.14,3.166666667,496.625,125.875,365,2.899702085,1111,80.08820576,79.57275472,No,,
101,12,Uganda,Ka_rt1,2,2016_Kawanda_2,NARITA 11,2,125393,1,NA,1,1,2,2,Kawanda,ratoon1,1,2,NARITA_11    ,11,NARITA_11    ,11,0.2,8.2,287,7.6,7.6,15.55555556,5.6,34,3.2,1,20.6,8.2,20.32,2.510674603,0.28,158.8,19,490,644.2,154.2,20.26,17.73333333,11.16666667,3.443333333,2.876666667,2.3,471.75,172.45,365,2.116555523,1111,48.44075964,47.78234155,No,,
102,23,Uganda,Ka_rt1,2,2016_Kawanda_3,NARITA 12,3,125419,1,NA,1,1,3,3,Kawanda,ratoon1,1,3,NARITA_12    ,12,NARITA_12    ,12,0,8.125,286.875,7.75,7.75,12.4619709,5.25,23.16964286,2.375,1,21.0625,8.625,22.3375,2.582420635,-1.275,166.375,19,479.8571429,633.25,152.1428571,62.53958333,18.02083333,10.95833333,3.554166667,2.941666667,2.645833333,466.5714286,166.6785714,365,2.189843583,1111,51.2432979,54.34526608,No,,
103,36,Uganda,Ka_rt1,2,2016_Kawanda_4,NARITA 24,4,125427,1,NA,1,1,4,4,Kawanda,ratoon1,1,4,NARITA_24    ,24,NARITA_24    ,24,0.333333333,9.111111111,311.6666667,8.444444444,8.333333333,9.41872428,6.666666667,42.28395062,3.111111111,1,28.74444444,10.77777778,28.43333333,2.652669553,0.311111111,219.6666667,20,500.8,664.3333333,149.8,38.96666667,15.66666667,10.85185185,3.557407407,2.912962963,3.074074074,532.75,131.5833333,365,2.773907537,1111,88.58495293,87.62616721,No,,
